Breakdown,Bank,12/31/2023,12/31/2022,12/31/2021,12/31/2020
Basic Average Shares,GS,0.11187970540019221,0.04610076952929117,0.10174387186453727,0.06490290774789204
Diluted Average Shares,GS,0.11187970540019221,0.04610160321033898,0.10174491715025923,0.06490382900519566
Interest Income after Provision for Loan Loss,GS,0.10103350022593335,0.04674143951984418,0.10288037355750569,0.06520919036837301
Net Income from Continuing & Discontinued Operation,GS,0.10150779685428295,0.04761652672635545,0.10594168015676918,0.06705312229454487
Normalized Income,GS,0.10170722261817088,0.047719785071468,0.1059642425504656,0.06769592272777201
Total Money Market Investments,GS,0.10430604298170223,0.047121875971325264,0.10147673233427684,0.06494320684942995
Reconciled Depreciation,GS,0.10096413081614967,0.04639296084186224,0.10207215074834568,0.06526800910391192
Net Income from Continuing Operation Net Minority Interest,GS,0.10150779685428295,0.04761652672635545,0.10594168015676918,0.06705312229454487
Total Unusual Items Excluding Goodwill,GS,0.09999132511021121,0.04592818365771168,0.10164654195816332,0.06397068984455555
Total Unusual Items,GS,0.09999132511021121,0.04592818365771168,0.10164654195816332,0.06397068984455555
Tax Rate for Calcs,GS,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Tax Effect of Unusual Items,GS,0.10019075087409914,0.04603144200282423,0.10166910435185973,0.06461349027778271
Total Revenue,SCHW,0.10304090537329211,0.04893666066555259,0.10532732826547259,0.06758036493600215
Net Interest Income,SCHW,0.1016431191932828,0.04753607650524239,0.10325845143089753,0.06626273077200182
Interest Income,SCHW,0.10263597815472618,0.047750749375051846,0.10335232992215185,0.06636147065736434
Interest Income from Loans And Lease,SCHW,0.10048998273043346,0.0462023257755978,0.10179702365737979,0.0649474588062159
Interest Income from Loans,SCHW,0.10048998273043346,0.0462023257755978,0.10179702365737979,0.0649474588062159
Interest Income from Securities,SCHW,0.10111311907741953,0.04686148959072791,0.10259006024001337,0.06589044833341011
Interest Income from Federal Funds Sold And Securities Purchase Under Agreements To Resell,SCHW,0.10030504715188812,0.04611729030872182,0.10181674602949203,0.06489761642389175
Other Interest Income,SCHW,0.10145625256050365,0.04672518273941201,0.10217273484611815,0.06508210410443752
Interest Expense,SCHW,0.10123566674994958,0.04626651921627868,0.10176862344153814,0.06491745888889283
Interest Expense for Deposit,SCHW,0.10074235666452865,0.04615230491272957,0.10168539503122445,0.06484068744692437
Interest Expense for Short Term Debt,SCHW,0.10029851127601985,0.04605851579485166,0.10167651996377394,0.06481871900353031
Interest Expense for Long Term Debt And Capital Securities,SCHW,0.1006178779377648,0.0461357702386148,0.10175047885919487,0.06488698653192689
Interest Expense for Federal Funds Sold And Securities Purchase Under Agreements To Resell,SCHW,0.10026464355561154,0.04605851579485166,0.10167947831959077,0.06482651425763788
Other Interest Expense,SCHW,0.1002835084700495,0.0460687978611079,0.10167573106888944,0.06481942766299463
Non Interest Income,SCHW,0.1016405939685155,0.04745243050677943,0.1037436217848589,0.06613635316753065
Fees And Commissions,SCHW,0.10105399910933838,0.046833422328785186,0.1027770283276375,0.06572344091965102
Fees & Commission Income,SCHW,0.10105399910933838,0.046833422328785186,0.1027770283276375,0.06572344091965102
Service Charge on Depositor Accounts,SCHW,0.10034753034503187,0.046247622445861794,0.10193409414355993,0.06490257704014202
Trust Fees by Commissions,SCHW,0.1009492765528127,0.04663764622939262,0.10251767913436141,0.06563958288303931
Trading Gain Loss,SCHW,0.10072260049429048,0.04656219809456639,0.10249361784038447,0.06515320627069139
Gain Losson Saleof Assets,SCHW,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Gain on Sale of Security,SCHW,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Other Non Interest Income,SCHW,0.10034960994189904,0.04616050277636631,0.10182246551740459,0.06489714398424887
Non Interest Expense,SCHW,0.10209350045765986,0.047632227719422424,0.10380614170445472,0.06656461970380398
Occupancy And Equipment,SCHW,0.10042908025075185,0.04621510888499745,0.1018672353020994,0.06498478153800365
Professional Expense And Contract Services Expense,SCHW,0.10039996589461138,0.046195239486691464,0.1018707853290796,0.06501785231300544
Selling General and Administrative,SCHW,0.10123982594368393,0.04693485352293463,0.10284526773514589,0.06582973983929966
General & Administrative Expense,SCHW,0.10118085451823614,0.04687663479642968,0.10274961423040148,0.06575273217750975
Salaries and Wages,SCHW,0.10118085451823614,0.04687663479642968,0.10274961423040148,0.06575273217750975
Other G and A,SCHW,0.11187970540019221,0.05430122927170815,0.10184475179789143,0.0649406084313941
Selling & Marketing Expense,SCHW,0.10030177921395399,0.04611006507297419,0.10177039845502825,0.06489572666532022
Depreciation Amortization Depletion,SCHW,0.10044155783195491,0.046225252004412395,0.10190431336167043,0.06496139577568094
Depreciation & amortization,SCHW,0.10044155783195491,0.046225252004412395,0.10190431336167043,0.06496139577568094
Depreciation,SCHW,0.10036223606573547,0.04614243968699723,0.10178302077318009,0.06491651400960707
Amortization,SCHW,0.10032212955472564,0.046134658663884394,0.10179603753877417,0.06486360076960418
Amortization of Intangibles,SCHW,0.10032212955472564,0.046134658663884394,0.10179603753877417,0.06486360076960418
Other Non Interest Expense,SCHW,0.10055430169068255,0.04626915920626339,0.10201751977759474,0.06504572625193553
Pretax Income,SCHW,0.10119021270413843,0.0473562792925994,0.1031959315113017,0.06583446423572849
Tax Provision,SCHW,0.10043754718085393,0.04635822413153708,0.10204118662412945,0.06505517504479319
Net Income Common Stockholders,SCHW,0.10093338249104214,0.04697375863849881,0.10273186409550045,0.06553753592017661
Net Income,SCHW,0.10099547331179069,0.04704990150753154,0.10282948983745609,0.06559800819446561
Net Income Including Non-Controlling Interests,SCHW,0.10099547331179069,0.04704990150753154,0.10282948983745609,0.06559800819446561
Net Income Continuous Operations,SCHW,0.10099547331179069,0.04704990150753154,0.10282948983745609,0.06559800819446561
Preferred Stock Dividends,SCHW,0.10030489860925475,0.046127989215501965,0.10177237069223947,0.06487919127781933
Diluted NI Available to Com Stockholders,SCHW,0.10093338249104214,0.04697375863849881,0.10273186409550045,0.06553753592017661
Basic EPS,SCHW,0.1002428081672899,0.04605184683556211,0.1016747455103992,0.06481871950667853
Diluted EPS,SCHW,0.10024280816580448,0.046051846832783176,0.10167474550842696,0.06481871950431634
Basic Average Shares,SCHW,0.10051374955177261,0.046313761142320886,0.102046906112042,0.06515627712837012
Diluted Average Shares,SCHW,0.1005147893502062,0.04631501166389259,0.10204887834925322,0.06515769444729877
Interest Income after Provision for Loan Loss,SCHW,0.1016431191932828,0.04753607650524239,0.10325845143089753,0.06626273077200182
Net Income from Continuing & Discontinued Operation,SCHW,0.10099547331179069,0.04704990150753154,0.10282948983745609,0.06559800819446561
Normalized Income,SCHW,0.10099547331179069,0.04704990150753154,0.10282948983745609,0.06559800819446561
Total Money Market Investments,SCHW,0.10030504715188812,0.04611729030872182,0.10181674602949203,0.06489761642389175
Reconciled Depreciation,SCHW,0.10044155783195491,0.046225252004412395,0.10190431336167043,0.06496139577568094
Net Income from Continuing Operation Net Minority Interest,SCHW,0.10099547331179069,0.04704990150753154,0.10282948983745609,0.06559800819446561
Tax Rate for Calcs,SCHW,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Tax Effect of Unusual Items,SCHW,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Total Revenue,MUFG,1.0,0.6995638597598414,1.0,0.6302467670364689
Net Interest Income,MUFG,0.5349095984387575,0.9999999999999999,0.47738060864818127,0.6760233337939621
Interest Income,MUFG,0.8873613094567885,0.2766145379802159,0.6299755600364785,0.9469296738158596
Interest Income from Loans And Lease,MUFG,0.5205072017924937,0.22370219134452882,0.4576014361042477,0.19402340229771023
Interest Income from Loans,MUFG,0.5205072017924937,0.05425971415577914,0.4576014361042477,0.07727821446788524
Interest Income from Securities,MUFG,0.315995189595361,0.2312510342855499,0.19430934619547552,0.13534238291469275
Interest Income from Deposits,MUFG,0.1543726346442419,0.12163225856562118,0.112609814167921,0.5385488307709388
Interest Income from Federal Funds Sold And Securities Purchase Under Agreements To Resell,MUFG,0.12333361160319986,0.05430122927170815,0.11738893937816149,0.06576430694876038
Other Interest Income,MUFG,0.17412390297551691,0.084157183892115,0.1547650039918081,0.07727821446788524
Interest Expense,MUFG,0.4526945188065372,0.25614294406403115,0.25426969633858104,0.07249609942019845
Interest Expense for Deposit,MUFG,0.27419558965038116,0.415627656924131,0.1658756023212443,0.4740764100256417
Interest Expense for Short Term Debt,MUFG,0.11232660247050166,0.3362589980237591,0.10388759510127832,0.5073167908592378
Interest Expense for Long Term Debt And Capital Securities,MUFG,0.162137552261012,0.05430122927170815,0.16034899920794954,0.09680618990420106
Interest Expense for Federal Funds Sold And Securities Purchase Under Agreements To Resell,MUFG,0.1680366258600247,0.05430122927170815,0.11715818762444816,0.07727821446788524
Other Interest Expense,MUFG,0.13696937971864243,0.2863048296393621,0.11369829188479609,0.14893447144043304
Non Interest Income,MUFG,0.5653332093497487,0.05430122927170815,0.6242941363021025,0.07727821446788524
Fees And Commissions,MUFG,0.35208273111674054,0.07835295749046442,0.3774341351660939,0.07727821446788524
Fees & Commission Income,MUFG,0.4009027530000413,0.04605184634646923,0.4381352576057356,0.06481871900353031
Service Charge on Depositor Accounts,MUFG,0.11187970540019221,0.04605184634646923,0.41043538319780115,0.07727821446788524
Trust Fees by Commissions,MUFG,0.12113339811772718,0.2171209742063252,0.12937461935821823,0.2662121797302134
Credit Card,MUFG,0.11187970540019221,0.0,0.14104553027936345,0.9299343663226125
Other Customer Services,MUFG,0.38001216267082033,0.05430122927170815,0.41043538319780115,0.07727821446788524
Fees & Commission Expense,MUFG,0.14906282967180695,0.05430122927170815,0.1623758673899255,0.7467154224378122
Dividend Income,MUFG,0.11187970540019221,0.4471502489163188,0.12522069334393607,0.7136767733317271
Trading Gain Loss,MUFG,0.15570075432920077,0.04605184634646923,0.17071586688503276,0.07727821446788524
Foreign Exchange Trading Gains,MUFG,0.11187970540019221,0.4471502489163188,0.12126635773542989,0.7136767733317271
Gain Losson Saleof Assets,MUFG,0.1002428077885062,0.05430122927170815,0.10167474495028384,0.07727821446788524
Gain on Sale of Security,MUFG,0.1002428077885062,0.05430122927170815,0.10167474495028384,0.07727821446788524
Gain on Saleof Loans,MUFG,0.11187970540019221,0.05430122927170815,0.10521017737512582,0.07727821446788524
Other Non Interest Income,MUFG,0.25803533948081975,0.1538230459176237,0.27949362415154355,0.18978113052444345
Credit Losses Provision,MUFG,0.0,0.10741007673061417,0.0,0.20019889708965372
Non Interest Expense,MUFG,0.8113893281624653,0.1432464123578209,0.7540600475230278,0.07999088191489237
Occupancy And Equipment,MUFG,0.11187970540019221,0.05430122927170815,0.13680167024824944,0.0724946821012698
Net Occupancy Expense,MUFG,0.11187970540019221,0.05430122927170815,0.13680167024824944,0.07727821446788524
Selling General and Administrative,MUFG,0.5413141626191276,0.037419773830668544,0.6360620812940401,0.6662981637452181
General & Administrative Expense,MUFG,0.5413141626191276,0.1009766990315544,0.6360620812940401,0.13176577859824795
Salaries and Wages,MUFG,0.11184562142365043,0.20317849236285632,0.34888698765221726,0.554085953306428
Insurance & Claims,MUFG,0.11187970540019221,0.3449231672599002,0.11952921119978288,0.34980541392208764
Other G and A,MUFG,0.5413141626191276,0.2136838461930719,0.6360620812940401,0.04598255044179013
Depreciation Amortization Depletion,MUFG,0.11187970540019221,0.05430122927170815,0.10167474495028384,0.07727821446788524
Depreciation & amortization,MUFG,0.11187970540019221,0.20317849236285632,0.10167474495028384,0.06481875427823625
Depreciation,MUFG,0.11187970540019221,0.046051867045380175,0.11889336192288394,0.06481873980268558
Amortization,MUFG,0.11187970540019221,0.047828329093370474,0.10167474495028384,0.06778047099870198
Amortization of Intangibles,MUFG,0.11187970540019221,0.31556828493884326,0.10167474495028384,0.46923957296180685
Other Non Interest Expense,MUFG,0.37031797333184396,0.20317849236285632,0.21967271117927162,0.4397227813939096
Income from Associates & Other Participating Interests,MUFG,0.1634965688137118,0.05430122927170815,0.16513364668238145,0.08432149990137823
Special Income Charges,MUFG,0.18182242203517074,0.0965242864489175,0.09946564204999069,0.554085953306428
Gain on Sale of Business,MUFG,0.19978241475064,0.1256838095111058,0.0999610680374504,0.053532372154879895
Restructuring & Mergers Acquisition,MUFG,0.11187970540019221,0.03941310521596716,0.10167474495028384,0.06481871900353031
Impairment of Capital Assets,MUFG,0.10294138180893438,0.058414257780015744,0.10980825120937585,0.06203099133191366
Total Revenue,C,0.11190132491116409,0.05651523823061202,0.11585256659061718,0.08265189820343016
Net Interest Income,C,0.10839779836050525,0.052814111218887544,0.11005556975566347,0.07538979223285605
Interest Income,C,0.12003730202609182,0.05639060291396537,0.11162961227394216,0.07854049221124194
Interest Income from Loans And Lease,C,0.10883867289634666,0.05178229197538918,0.10866435362686533,0.07431121252815445
Interest Income from Loans,C,0.10883867289634666,0.05178229197538918,0.10866435362686533,0.07431121252815445
Interest Income from Securities,C,0.10510876737243234,0.048640703893582285,0.10418993906575912,0.06815272556335475
Interest Income from Deposits,C,0.10191212990231541,0.04667919133494151,0.10178854303737152,0.06503793099782797
Interest Income from Federal Funds Sold And Securities Purchase Under Agreements To Resell,C,0.10423667357191856,0.047045872049133824,0.1018822243049047,0.06535800885588111
Other Interest Income,C,0.10091228943710363,0.04644992904679549,0.10180353204017684,0.0649554902801449
Interest Expense,C,0.11188231145409276,0.04962833804154705,0.10324878746856253,0.0679694189819162
Interest Expense for Deposit,C,0.10563490537982798,0.04765793288506304,0.1022459048466546,0.06607871553109894
Interest Expense for Short Term Debt,C,0.10134766789551036,0.046397546087625155,0.10169860902053966,0.06496753749103842
Interest Expense for Long Term Debt And Capital Securities,C,0.1016916926343947,0.046857876972854096,0.10235911126257892,0.06592162934984037
Interest Expense for Federal Funds Sold And Securities Purchase Under Agreements To Resell,C,0.10342741330532018,0.04667085452446347,0.1018743353560598,0.06530934757266417
Other Interest Expense,C,0.10075186339306431,0.04625151295741821,0.10176980678386488,0.06496706505139553
Non Interest Income,C,0.10374633433916503,0.0497529733581937,0.10747174178523755,0.07208082497410441
Total Premiums Earned,C,0.10025721642394306,0.046064490509027584,0.10169328398006935,0.06484824648121049
Fees And Commissions,C,0.10171531091310049,0.047411302241754445,0.10394557887528832,0.06723973595348359
Fees & Commission Income,C,0.10171531091310049,0.047411302241754445,0.10394557887528832,0.06723973595348359
Service Charge on Depositor Accounts,C,0.10111059385265225,0.046855514876551985,0.10289516533658988,0.06644320271558307
Trust Fees by Commissions,C,0.10044720245202296,0.04623942458222506,0.10196348047800718,0.06563887422357498
Securities Activities,C,0.10058683252739052,0.04640560500442059,0.10231296091183625,0.06551792967499696
Credit Card,C,0.10023656899790466,0.04601822121087448,0.10173016481591926,0.06481399460710148
Other Customer Services,C,0.10030534423715486,0.04609992195355924,0.1017427871340711,0.06492076596639301
Fees & Commission Expense,C,0.11187970540019221,0.05430122927170815,0.11183280180030235,0.0668674535148919
Dividend Income,C,0.11187970540019221,0.05430122927170815,0.11183280180030235,0.06485037245960347
Investment Banking Profit,C,0.10064030787540364,0.04648035840504033,0.10285946784306671,0.06587769246305228
Trading Gain Loss,C,0.10106112915574013,0.04710228446670187,0.10275809485040974,0.06693572104328847
Foreign Exchange Trading Gains,C,0.10105073117140424,0.046968756552211985,0.10259400471443582,0.06598162918448651
Gain Losson Saleof Assets,C,0.10022572538566868,0.045987930799470944,0.10176527063827906,0.06519218254122923
Gain on Sale of Security,C,0.10022572538566868,0.045987930799470944,0.10176527063827906,0.06519218254122923
Other Non Interest Income,C,0.10025276014494197,0.04604892846280192,0.10190451058539154,0.06491793132853571
Credit Losses Provision,C,0.098887653344274,0.04534155009374049,0.10244214244917149,0.06071439960598535
Non Interest Expense,C,0.10851247327346669,0.053191768733542616,0.11120242569399082,0.07532743019999552
Occupancy And Equipment,C,0.10061535271299751,0.04637420301828665,0.1021311206409613,0.06536981984695318
Equipment,C,0.11187970540019221,0.05430122927170815,0.11183280180030235,0.07727821446788524
Selling General and Administrative,C,0.10480484914455783,0.049984736689483125,0.10694850725309955,0.0703802784795475
General & Administrative Expense,C,0.10459792925627379,0.04976853540441937,0.10665464390862703,0.07009279895685327
Salaries and Wages,C,0.10458500604717061,0.04975547440133711,0.10663176595697682,0.07006610611703039
Insurance & Claims,C,0.10025573099760936,0.04606490734955149,0.10169762290193404,0.0648454118433532
Other G and A,C,0.11187970540019221,0.05430122927170815,0.11183280180030235,0.06656272994523244
Selling & Marketing Expense,C,0.10044972767679025,0.046268047631532985,0.10196860829475636,0.06510619852622454
Other Non Interest Expense,C,0.10357788699292374,0.04893652171871129,0.10547228770049763,0.06921476988055546
Special Income Charges,C,0.10012679599184442,0.04605184634646923,0.10167474495028384,0.07727821446788524
Restructuring & Mergers Acquisition,C,0.10035881958516797,0.04605184634646923,0.10167474495028384,0.07727821446788524
Pretax Income,C,0.10216049318530962,0.04866501959080989,0.10709228334579786,0.06803886760941998
Tax Provision,C,0.10076686619903466,0.04655789074248607,0.1027498114541226,0.06541517405266994
Net Income Common Stockholders,C,0.1014088674604587,0.04795541807228765,0.10576871495334475,0.06715233461955027
Net Income,C,0.10161355920924221,0.04811451220557685,0.10600420007636502,0.06742823937099386
Net Income Including Non-Controlling Interests,C,0.10163628623214778,0.04812687847445261,0.10601859740800695,0.06743768816385153
Net Income Continuous Operations,C,0.10163643477478115,0.04815897519479305,0.1060172168419591,0.06744241256028036
Net Income Discontinuous Operations,C,0.10024265924587282,0.046019749626128786,0.10167612551633169,0.06481399460710148
Minority Interests,C,0.10022008076560063,0.046039480077593474,0.10166034761864189,0.06480927021067265
Preferred Stock Dividends,C,0.10042076186328315,0.046195239486691464,0.10187985762025124,0.06507737970800868
Average Dilution Earnings,C,0.10025127471860827,0.046057543166962554,0.10168085888563863,0.06482580559817355
Diluted NI Available to Com Stockholders,C,0.10141733439056078,0.04796111489278097,0.10577482888869955,0.06715942121419351
Basic EPS,C,0.10024280839307471,0.04605184732465499,0.10167474708030003,0.06481872029092833
Diluted EPS,C,0.10024280838861843,0.04605184731909712,0.10167474695013237,0.06481872015392084
Basic Average Shares,C,0.10052950992517314,0.04632233416242913,0.10207570077532588,0.06531142630709286
Diluted Average Shares,C,0.10053332747085074,0.046324779626836024,0.1020789352443523,0.0653145444087359
Interest Income after Provision for Loan Loss,C,0.10704264391627306,0.052103814966158804,0.11082296725455112,0.07128547283531109
Net Income from Continuing & Discontinued Operation,C,0.10161355920924221,0.04811451220557685,0.10600420007636502,0.06742823937099386
Normalized Income,C,0.10169804832804868,0.048146608925917295,0.10600281951031716,0.0674329637674227
Total Money Market Investments,C,0.10590599568572777,0.0476732170376061,0.10199602239199239,0.06557722085017877
Reconciled Depreciation,C,0.10092016219667224,0.04664403778409245,0.10245653978081344,0.06574871644054525
Net Income from Continuing Operation Net Minority Interest,C,0.10161370775187559,0.048146608925917295,0.10600281951031716,0.0674329637674227
Total Unusual Items Excluding Goodwill,C,0.10012679599184442,0.04605184634646923,0.10167474495028384,0.07727821446788524
Total Unusual Items,C,0.10012679599184442,0.04605184634646923,0.10167474495028384,0.07727821446788524
Tax Rate for Calcs,C,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Tax Effect of Unusual Items,C,0.10021113656801753,0.04605184634646923,0.10167474495028384,0.06481871900353031
Total Revenue,TD,0.10810502083013349,0.052410331698067955,0.11001060274724754,0.07504325775480147
Net Interest Income,TD,0.10469076840212987,0.04985245929656494,0.10643395056469095,0.07060539596938119
Interest Income,TD,0.11222633619297709,0.05175311313871605,0.10750881984480859,0.07328318386524132
Interest Income from Loans And Lease,TD,0.10685562874086055,0.04990359173416357,0.10640002808465787,0.07151248008371631
Interest Income from Loans,TD,0.10685562874086055,0.04990359173416357,0.10640002808465787,0.07151248008371631
Interest Income from Securities,TD,0.10340943964668244,0.04740657804915022,0.10272298902804994,0.06650674584755083
Interest Income from Deposits,TD,0.10244688338244648,0.046546636048340716,0.10173529263266845,0.06490139594103482
Other Interest Income,TD,0.11187970540019221,0.05430122927170815,0.1019891195617531,0.06522359977748093
Interest Expense,TD,0.10777837557935341,0.04795250018862034,0.10274961423040148,0.06749650689939043
Interest Expense for Deposit,TD,0.10593956632086933,0.04740630015546762,0.10241275611472424,0.06681406783524613
Interest Expense for Long Term Debt And Capital Securities,TD,0.10194124425845587,0.046562614935090285,0.10181615435832866,0.06500887595979067
Other Interest Expense,TD,0.1003831805770406,0.046087277791000886,0.10187019365791623,0.06531100111141426
Non Interest Income,TD,0.1036570602165098,0.04860971874797224,0.10525139713284043,0.06925658078895058
Total Premiums Earned,TD,0.10108519306234602,0.046799380352666536,0.10263660503819828,0.06589706248841047
Fees And Commissions,TD,0.10207047634948754,0.047757974610799475,0.10393867604504904,0.06744690073688774
Fees & Commission Income,TD,0.10213821179030415,0.04781466492205013,0.10402289057396835,0.06753241231224955
Service Charge on Depositor Accounts,TD,0.10089713808849993,0.04667516187654379,0.10248493999665508,0.06702359481686468
Trust Fees by Commissions,TD,0.10063525742586907,0.046442703811047856,0.10222992972524368,0.07727821446788524
Securities Activities,TD,0.10065590485190745,0.04639893555603816,0.10217727099170397,0.07727821446788524
Credit Card,TD,0.10067833478954628,0.046453402717828,0.10215498471121713,0.06532753649891516
Fees & Commission Expense,TD,0.1003105432293228,0.04610853665771988,0.10175895947920315,0.06490423057889211
Dividend Income,TD,0.11187970540019221,0.05430122927170815,0.1019891195617531,0.06522359977748093
Investment Banking Profit,TD,0.10039090479397583,0.04612937868391497,0.1018356795067198,0.07727821446788524
Trading Gain Loss,TD,0.10060183533336087,0.04601613700825497,0.10173647597499517,0.06515037163283409
Gain Losson Saleof Assets,TD,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06484446696406743
Gain on Sale of Security,TD,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06484446696406743
Other Non Interest Income,TD,0.1004798818313643,0.0461142334782132,0.10180294036901347,0.06519265498087211
Credit Losses Provision,TD,0.09980713224483273,0.045903590066801475,0.10171892306381528,0.06310801505665142
Non Interest Expense,TD,0.10517590864271546,0.04979062795218617,0.10664537439373427,0.07050476632544714
Occupancy And Equipment,TD,0.10085287238375575,0.04654677499518202,0.1023800169770179,0.06567477963643407
Net Occupancy Expense,TD,0.10051003598593837,0.04628249810302825,0.10204591999343639,0.06528879644819877
Equipment,TD,0.10058564418632357,0.046316123238623,0.10200884193386535,0.06520470219176562
Professional Expense And Contract Services Expense,TD,0.10061267894559686,0.04635613992891757,0.1019942473785023,0.06516147396444184
Selling General and Administrative,TD,0.10334883425226758,0.048504119148583776,0.10488712491992716,0.0685902046726643
General & Administrative Expense,TD,0.10313315034861471,0.04831584617862145,0.10464986478341678,0.06830981174461331
Salaries and Wages,TD,0.1025827998919798,0.047912900338849665,0.10411598017033817,0.06762808133993332
Insurance & Claims,TD,0.10079315824514111,0.04645479218624101,0.10220862956336245,0.0655004494082103
Other G and A,TD,0.11187970540019221,0.05430122927170815,0.10191200508679421,0.0650991119315813
Selling & Marketing Expense,TD,0.10045849169215906,0.046240119316431565,0.10191200508679421,0.0650991119315813
Depreciation Amortization Depletion,TD,0.10034262843813066,0.0461350755044083,0.10181398489739632,0.06501171059764796
Depreciation & amortization,TD,0.10034262843813066,0.0461350755044083,0.10181398489739632,0.06501171059764796
Amortization,TD,0.10034262843813066,0.0461350755044083,0.10181398489739632,0.06501171059764796
Amortization of Intangibles,TD,0.10034262843813066,0.0461350755044083,0.10181398489739632,0.06501171059764796
Other Non Interest Expense,TD,0.10099012577698939,0.04645590376097142,0.10226898002202593,0.0653414734683802
Special Income Charges,TD,0.09969320004503814,0.046418249166978946,0.1016445697209521,0.06480525447370815
Gain on Sale of Business,TD,0.1002428077885062,0.04619037634724594,0.10167474495028384,0.07727821446788524
Restructuring & Mergers Acquisition,TD,0.10054850852798113,0.04585509761918756,0.10169505899355945,0.06481493948638725
Impairment of Capital Assets,TD,0.11187970540019221,0.04605226318699313,0.10168460613633996,0.06483596305049553
Other Special Charges,TD,0.10048671479249932,0.04602072225401789,0.11183280180030235,0.07727821446788524
Pretax Income,TD,0.1021866366887827,0.04888969663319298,0.10505397618799679,0.0676330419561836
Tax Provision,TD,0.10071339085102154,0.04660568845589348,0.10238889204446842,0.06509084423783085
Earnings from Equity Interest Net of Tax,TD,0.10037114862373765,0.04618954266619814,0.101829565571365,0.06508635606122345
Net Income Common Stockholders,TD,0.10176076495891163,0.04843756361160078,0.10444554100833388,0.06756548308725134
Net Income,TD,0.1018443944614988,0.048473550843497644,0.10449464971489338,0.0676285537795762
Net Income Including Non-Controlling Interests,TD,0.1018443944614988,0.048473550843497644,0.10449464971489338,0.0676285537795762
Net Income Continuous Operations,TD,0.1018443944614988,0.048473550843497644,0.10449464971489338,0.0676285537795762
Minority Interests,TD,0.11187970540019221,0.04605184634646923,0.10167474495028384,0.06481871900353031
Preferred Stock Dividends,TD,0.10032643729109336,0.046087833578366086,0.10172385365684333,0.06488178969585517
Diluted NI Available to Com Stockholders,TD,0.10176076495891163,0.04843756361160078,0.10444554100833388,0.06756548308725134
Basic EPS,TD,0.10024280862183037,0.04605184766368529,0.1016747464748232,0.06481872052242377
Diluted EPS,TD,0.10024280862034494,0.046051847662295815,0.10167474647285096,0.06481872052242377
Basic Average Shares,TD,0.10051352673782256,0.046303409602643994,0.10203323850816821,0.06524563908682142
Diluted Average Shares,TD,0.10051380896882596,0.04630384033785202,0.10203373156747102,0.06524599341655359
Interest Income after Provision for Loan Loss,TD,0.10425509285845641,0.04970420301689719,0.10647812867822239,0.06889469202250231
Net Income from Continuing & Discontinued Operation,TD,0.1018443944614988,0.048473550843497644,0.10449464971489338,0.0676285537795762
Normalized Income,TD,0.10226099713104758,0.048178596572987314,0.10451845797083613,0.06764071225000562
Total Money Market Investments,TD,0.10244688338244648,0.046546636048340716,0.10173529263266845,0.06490139594103482
Reconciled Depreciation,TD,0.10052667276087578,0.04629722646820612,0.10208220915812292,0.06532446564123642
Net Income from Continuing Operation Net Minority Interest,TD,0.1018443944614988,0.048473550843497644,0.10449464971489338,0.0676285537795762
Total Unusual Items Excluding Goodwill,TD,0.09969320004503814,0.046418249166978946,0.1016445697209521,0.06480525447370815
Total Unusual Items,TD,0.09969320004503814,0.046418249166978946,0.1016445697209521,0.06480525447370815
Tax Rate for Calcs,TD,0.1002428077885062,0.04605184634646923,0.10167474495028384,0.06481871900353031
Tax Effect of Unusual Items,TD,0.10010980271458693,0.046123294896468624,0.10166837797689483,0.06481741294413756
Total Revenue,UBS,0.10609063417900635,0.050687529812781636,0.10858921138911766,0.07239523355644296
Net Interest Income,UBS,0.10132657484157186,0.046971952329561896,0.10299693277668909,0.06620320337699857
Interest Income,UBS,0.10551800232736598,0.04788386044901783,0.10363988210754846,0.0672066651784818
Interest Income from Loans And Lease,UBS,0.10448652228124647,0.047387403385050736,0.10295433245292664,0.06639902960897352
Interest Income from Loans,UBS,0.10448652228124647,0.047387403385050736,0.10295433245292664,0.06639902960897352
Interest Income from Securities,UBS,0.10068784151808195,0.046356834663124076,0.10225911883596982,0.06542273308695606
Interest Income from Federal Funds Sold And Securities Purchase Under Agreements To Resell,UBS,0.10082925410504995,0.046243315093781476,0.10177592071921968,0.06502234048961283
Other Interest Income,UBS,0.11187970540019221,0.05430122927170815,0.11183280180030235,0.06497982092175338
Interest Expense,UBS,0.10443423527430032,0.04696375446592516,0.10231769428114319,0.06582218080501354
Interest Expense for Long Term Debt And Capital Securities,UBS,0.10414190337182866,0.046812441355748795,0.1021003537404662,0.06561666956035948
Interest Expense for Federal Funds Sold And Securities Purchase Under Agreements To Resell,UBS,0.10053513969097785,0.0462031594566456,0.10189208549096083,0.06502423024818436
Other Interest Expense,UBS,0.10443408673166694,0.046963893412766466,0.10231749705742207,0.06502800976532742
