breakdown,bank,12/31/2023,12/31/2022,12/31/2021,12/31/2020
"Other Special Charges",USB,78340455.8522935,59370784.164795734,51505248.92342425,52745342.82654964
"Pretax Income",USB,6865000.0,7301000.0,10166000.0,6051000.0
"Tax Provision",USB,1407000.0,1463000.0,2181000.0,1066000.0
"Net Income Common Stockholders",USB,5051000.0,5501000.0,7605000.0,4621000.0
"Net Income",USB,5429000.0,5825000.0,7963000.0,4959000.0
"Net Income Including Non-Controlling Interests",USB,5458000.0,5838000.0,7985000.0,4985000.0
"Net Income Continuous Operations",USB,5458000.0,5838000.0,7985000.0,4985000.0
"Minority Interests",USB,-29000.0,-13000.0,-22000.0,-26000.0
"Preferred Stock Dividends",USB,350000.0,296000.0,303000.0,304000.0
"Diluted NI Available to Com Stockholders",USB,5051000.0,5501000.0,7605000.0,4621000.0
"Basic EPS",USB,3.27,3.69,5.11,3.06
"Diluted EPS",USB,3.27,3.69,5.1,3.06
"Basic Average Shares",USB,1543000.0,1489000.0,1489000.0,1509000.0
"Diluted Average Shares",USB,1543000.0,1490000.0,1490000.0,1510000.0
"Interest Income after Provision for Loan Loss",USB,15121000.0,12751000.0,13667000.0,9019000.0
"Net Income from Continuing & Discontinued Operation",USB,5429000.0,5825000.0,7963000.0,4959000.0
"Normalized Income",USB,6231155.0,6088200.0,7963000.0,4959000.0
"Reconciled Depreciation",USB,1018000.0,560000.0,497000.0,527000.0
"Net Income from Continuing Operation Net Minority Interest",USB,5429000.0,5825000.0,7963000.0,4959000.0
"Total Unusual Items Excluding Goodwill",USB,-1009000.0,-329000.0,0.0,0.0
"Total Unusual Items",USB,-1009000.0,-329000.0,0.0,0.0
"Tax Rate for Calcs",USB,0.0,0.0,0.0,0.0
"Tax Effect of Unusual Items",USB,-206845.0,-65800.0,0.0,0.0
"Total Revenue",UNCRY,23572000.0,20147000.0,18674000.0,18428000.0
"Net Interest Income",UNCRY,14005000.0,10669000.0,9091000.0,9497000.0
"Interest Income",UNCRY,14005000.0,10669000.0,12703000.0,13182000.0
"Interest Expense",UNCRY,78340455.8522935,5715000.0,3612000.0,3685000.0
"Non Interest Income",UNCRY,9567000.0,9478000.0,9583000.0,8931000.0
"Fees And Commissions",UNCRY,7463000.0,7625000.0,5613000.0,5199000.0
"Fees & Commission Income",UNCRY,78340455.8522935,7217000.0,6873000.0,6411000.0
"Fees & Commission Expense",UNCRY,78340455.8522935,1418000.0,1260000.0,1212000.0
"Dividend Income",UNCRY,459000.0,306000.0,327000.0,201000.0
"Income from Associates & Other Participating Interests",UNCRY,78340455.8522935,297000.0,-1462000.0,-1297000.0
"Special Income Charges",UNCRY,-1060000.0,-324000.0,-1754000.0,-2537000.0
"Restructuring & Mergers Acquisition",UNCRY,1060000.0,324000.0,1365000.0,1502000.0
"Impairment of Capital Assets",UNCRY,78340455.8522935,123000.0,89000.0,61000.0
"Write Off",UNCRY,78340455.8522935,59370784.164795734,51505248.92342425,122000.0
"Other Special Charges",UNCRY,78340455.8522935,24000.0,300000.0,88000.0
"Pretax Income",UNCRY,11451000.0,7289000.0,1779000.0,-2505000.0
"Tax Provision",UNCRY,1914000.0,819000.0,-343000.0,322000.0
"Net Income Common Stockholders",UNCRY,9507000.0,6458000.0,2066000.0,-2907000.0
"Net Income",UNCRY,9510000.0,6458000.0,2096000.0,-2785000.0
"Net Income Including Non-Controlling Interests",UNCRY,9537000.0,6473000.0,2126000.0,-2778000.0
"Net Income Continuous Operations",UNCRY,9537000.0,6470000.0,2122000.0,-2827000.0
"Net Income Discontinuous Operations",UNCRY,0.0,3000.0,4000.0,49000.0
"Minority Interests",UNCRY,-27000.0,-15000.0,-30000.0,-7000.0
"Diluted NI Available to Com Stockholders",UNCRY,9507000.0,6458000.0,2066000.0,-2907000.0
"Basic EPS",UNCRY,2.35,1.67,0.47,-0.65
"Diluted EPS",UNCRY,2.35,1.67,0.46,-0.65
"Basic Average Shares",UNCRY,4036943.0,3870539.0,4443399.0,4453337.0
"Diluted Average Shares",UNCRY,4036943.0,3870539.0,4472058.0,4479060.0
"Net Income from Continuing & Discontinued Operation",UNCRY,9510000.0,6458000.0,2096000.0,-2785000.0
"Normalized Income",UNCRY,10392824.0,6742595.0,3414400.0,-371760.0
"Reconciled Depreciation",UNCRY,1078000.0,1149000.0,1471000.0,1431000.0
"Net Income from Continuing Operation Net Minority Interest",UNCRY,9510000.0,6455000.0,2092000.0,-2834000.0
"Total Unusual Items Excluding Goodwill",UNCRY,-1060000.0,-324000.0,-1740000.0,-2074000.0
"Total Unusual Items",UNCRY,-1060000.0,-324000.0,-1740000.0,-2074000.0
"Tax Rate for Calcs",UNCRY,0.0,0.0,0.0,0.0
"Tax Effect of Unusual Items",UNCRY,-177176.0,-36405.0,-417600.0,-497760.0
"Total Revenue",ITUB,78340455.8522935,145270000.0,127596000.0,100025000.0
"Net Interest Income",ITUB,78340455.8522935,51758000.0,59948000.0,40811000.0
"Interest Income",ITUB,78340455.8522935,190273000.0,129253000.0,114369000.0
"Interest Income from Loans And Lease",ITUB,78340455.8522935,59370784.164795734,92789000.0,79503000.0
"Interest Income from Loans",ITUB,78340455.8522935,59370784.164795734,92789000.0,79503000.0
"Interest Income from Securities",ITUB,78340455.8522935,59370784.164795734,21836000.0,36299000.0
"Interest Income from Deposits",ITUB,78340455.8522935,59370784.164795734,4816000.0,3344000.0
"Interest Income from Federal Funds Sold And Securities Purchase Under Agreements To Resell",ITUB,78340455.8522935,59370784.164795734,9812000.0,9832000.0
"Interest Expense",ITUB,78340455.8522935,138515000.0,69305000.0,73558000.0
"Interest Expense for Deposit",ITUB,78340455.8522935,59370784.164795734,20492000.0,17478000.0
"Interest Expense for Long Term Debt And Capital Securities",ITUB,78340455.8522935,59370784.164795734,34794000.0,37278000.0
"Interest Expense for Federal Funds Sold And Securities Purchase Under Agreements To Resell",ITUB,78340455.8522935,59370784.164795734,8635000.0,10690000.0
"Other Interest Expense",ITUB,78340455.8522935,59370784.164795734,5384000.0,8112000.0
"Non Interest Income",ITUB,78340455.8522935,93512000.0,67648000.0,59214000.0
"Total Premiums Earned",ITUB,78340455.8522935,5938000.0,5354000.0,4488000.0
"Fees And Commissions",ITUB,78340455.8522935,46378000.0,42324000.0,38557000.0
"Fees & Commission Income",ITUB,78340455.8522935,46378000.0,42324000.0,38557000.0
"Service Charge on Depositor Accounts",ITUB,78340455.8522935,59370784.164795734,12939000.0,12770000.0
"Trust Fees by Commissions",ITUB,78340455.8522935,59370784.164795734,7177000.0,6951000.0
"Securities Activities",ITUB,78340455.8522935,59370784.164795734,3579000.0,2891000.0
"Credit Card",ITUB,78340455.8522935,59370784.164795734,16051000.0,13813000.0
"Other Customer Services",ITUB,78340455.8522935,59370784.164795734,2578000.0,2132000.0
"Fees & Commission Expense",ITUB,78340455.8522935,59370784.164795734,5644000.0,5576000.0
"Foreign Exchange Trading Gains",ITUB,78340455.8522935,1280000.0,-1417000.0,2689000.0
"Gain Losson Saleof Assets",ITUB,78340455.8522935,34586000.0,17900000.0,6379000.0
"Gain on Sale of Security",ITUB,78340455.8522935,34586000.0,17900000.0,6379000.0
"Gain on Saleof Investment Property",ITUB,78340455.8522935,59370784.164795734,-119000.0,-683000.0
"Other Non Interest Income",ITUB,78340455.8522935,5330000.0,3487000.0,7101000.0
"Credit Losses Provision",ITUB,78340455.8522935,-28150000.0,-14001000.0,-24452000.0
"Non Interest Expense",ITUB,78340455.8522935,80259000.0,72528000.0,71742000.0
"Selling General and Administrative",ITUB,78340455.8522935,70714000.0,64149000.0,65561000.0
"General & Administrative Expense",ITUB,78340455.8522935,70714000.0,64149000.0,65561000.0
"Salaries and Wages",ITUB,78340455.8522935,59370784.164795734,28245000.0,25158000.0
"Insurance & Claims",ITUB,78340455.8522935,1550000.0,1600000.0,1354000.0
"Other G and A",ITUB,78340455.8522935,69164000.0,62549000.0,64207000.0
"Selling & Marketing Expense",ITUB,78340455.8522935,59370784.164795734,1389000.0,1095000.0
"Depreciation Amortization Depletion",ITUB,78340455.8522935,59370784.164795734,5548000.0,5064000.0
"Depreciation & amortization",ITUB,78340455.8522935,59370784.164795734,5548000.0,5064000.0
"Other Non Interest Expense",ITUB,78340455.8522935,9545000.0,8379000.0,6181000.0
"Income from Associates & Other Participating Interests",ITUB,78340455.8522935,672000.0,1164000.0,1399000.0
"Special Income Charges",ITUB,78340455.8522935,59370784.164795734,-1481000.0,-7281000.0
"Impairment of Capital Assets",ITUB,78340455.8522935,59370784.164795734,440000.0,6201000.0
"Other Special Charges",ITUB,78340455.8522935,59370784.164795734,1041000.0,1080000.0
"Other Non Operating Income Expenses",ITUB,78340455.8522935,59370784.164795734,51505248.92342425,-3487000.0
"Pretax Income",ITUB,78340455.8522935,37533000.0,42231000.0,5230000.0
"Tax Provision",ITUB,78340455.8522935,6796000.0,13847000.0,-9834000.0
"Net Income Common Stockholders",ITUB,78340455.8522935,29702000.0,26760000.0,18896000.0
"Net Income",ITUB,78340455.8522935,29702000.0,26760000.0,18896000.0
"Net Income Including Non-Controlling Interests",ITUB,78340455.8522935,30737000.0,28384000.0,15064000.0
"Net Income Continuous Operations",ITUB,78340455.8522935,30737000.0,28384000.0,15064000.0
"Minority Interests",ITUB,78340455.8522935,-1035000.0,-1624000.0,3832000.0
"Diluted NI Available to Com Stockholders",ITUB,78340455.8522935,29702000.0,26760000.0,18896000.0
"Basic EPS",ITUB,3.38,3.03,2.74,1.94
"Diluted EPS",ITUB,3.36,3.01,2.72,1.93
"Basic Average Shares",ITUB,9799174.0,9798994.0,9777032.0,9759615.0
"Diluted Average Shares",ITUB,9866574.0,9858760.0,9831332.0,9801524.0
"Interest Income after Provision for Loan Loss",ITUB,78340455.8522935,23608000.0,45947000.0,16359000.0
"Net Income from Continuing & Discontinued Operation",ITUB,78340455.8522935,29702000.0,26760000.0,18896000.0
"Normalized Income",ITUB,78340455.8522935,29702000.0,26760000.0,18896000.0
"Total Money Market Investments",ITUB,78340455.8522935,59370784.164795734,14628000.0,13176000.0
"Reconciled Depreciation",ITUB,78340455.8522935,4796000.0,4233000.0,3729000.0
"Net Income from Continuing Operation Net Minority Interest",ITUB,78340455.8522935,29702000.0,26760000.0,18896000.0
"Total Unusual Items Excluding Goodwill",ITUB,78340455.8522935,59370784.164795734,-1600000.0,-7964000.0
"Total Unusual Items",ITUB,78340455.8522935,59370784.164795734,-1600000.0,-7964000.0
"Tax Rate for Calcs",ITUB,78340455.8522935,0.0,0.0,0.0
"Tax Effect of Unusual Items",ITUB,78340455.8522935,0.0,0.0,0.0
"Total Revenue",PNC,21509000.0,21114000.0,19211000.0,16901000.0
"Net Interest Income",PNC,13916000.0,13014000.0,10647000.0,9946000.0
"Interest Income",PNC,24308000.0,15436000.0,11134000.0,11307000.0
"Interest Income from Loans And Lease",PNC,18299000.0,11795000.0,9007000.0,8927000.0
"Interest Income from Loans",PNC,18299000.0,11795000.0,9007000.0,8927000.0
"Interest Income from Securities",PNC,3545000.0,2726000.0,1834000.0,2041000.0
"Other Interest Income",PNC,2464000.0,915000.0,293000.0,339000.0
"Interest Expense",PNC,10392000.0,2422000.0,487000.0,1361000.0
"Interest Expense for Deposit",PNC,6609000.0,1267000.0,126000.0,643000.0
"Interest Expense for Long Term Debt And Capital Securities",PNC,3783000.0,1155000.0,361000.0,718000.0
"Non Interest Income",PNC,7593000.0,8100000.0,8564000.0,6955000.0
"Fees And Commissions",PNC,6955000.0,7154000.0,7365000.0,6347000.0
"Fees & Commission Income",PNC,6955000.0,7154000.0,7365000.0,6347000.0
"Service Charge on Depositor Accounts",PNC,2810000.0,3077000.0,3529000.0,3231000.0
"Trust Fees by Commissions",PNC,1412000.0,1444000.0,1438000.0,1203000.0
"Credit Card",PNC,2733000.0,2633000.0,2398000.0,1913000.0
"Gain Losson Saleof Assets",PNC,19000.0,-6000.0,-76000.0,-103000.0
"Gain on Sale of Security",PNC,19000.0,-6000.0,-76000.0,-103000.0
"Other Non Interest Income",PNC,619000.0,952000.0,1199000.0,608000.0
"Credit Losses Provision",PNC,-761000.0,-471000.0,779000.0,-3175000.0
"Non Interest Expense",PNC,13497000.0,13170000.0,13002000.0,10297000.0
"Occupancy And Equipment",PNC,2393000.0,2387000.0,2351000.0,2002000.0
"Net Occupancy Expense",PNC,982000.0,992000.0,940000.0,826000.0
Equipment,PNC,1411000.0,1395000.0,1411000.0,1176000.0
"Selling General and Administrative",PNC,7778000.0,7599000.0,7460000.0,5909000.0
"General & Administrative Expense",PNC,7428000.0,7244000.0,7141000.0,5673000.0
"Salaries and Wages",PNC,7428000.0,7244000.0,7141000.0,5673000.0
"Selling & Marketing Expense",PNC,350000.0,355000.0,319000.0,236000.0
"Other Non Interest Expense",PNC,3326000.0,3184000.0,3191000.0,2386000.0
"Special Income Charges",PNC,-515000.0,59370784.164795734,51505248.92342425,52745342.82654964
"Other Special Charges",PNC,515000.0,59370784.164795734,51505248.92342425,52745342.82654964
"Pretax Income",PNC,6736000.0,7473000.0,6988000.0,3429000.0
"Tax Provision",PNC,1089000.0,1360000.0,1263000.0,426000.0
"Net Income Common Stockholders",PNC,5126000.0,5708000.0,5409000.0,7249000.0
"Net Income",PNC,5578000.0,6041000.0,5674000.0,7517000.0
"Net Income Including Non-Controlling Interests",PNC,5647000.0,6113000.0,5725000.0,7558000.0
"Net Income Continuous Operations",PNC,5647000.0,6113000.0,5725000.0,3003000.0
"Net Income Discontinuous Operations",PNC,78340455.8522935,59370784.164795734,51505248.92342425,4555000.0
"Minority Interests",PNC,-69000.0,-72000.0,-51000.0,-41000.0
"Preferred Stock Dividends",PNC,417000.0,301000.0,233000.0,229000.0
"Average Dilution Earnings",PNC,78340455.8522935,59370784.164795734,51505248.92342425,-2000.0
"Diluted NI Available to Com Stockholders",PNC,5126000.0,5708000.0,5409000.0,2716000.0
"Basic EPS",PNC,12.8,13.86,12.71,16.99
"Diluted EPS",PNC,12.79,13.85,12.7,16.96
"Basic Average Shares",PNC,401000.0,412000.0,426000.0,427000.0
"Diluted Average Shares",PNC,401000.0,412000.0,426000.0,427000.0
"Interest Income after Provision for Loan Loss",PNC,13155000.0,12543000.0,11426000.0,6771000.0
"Net Income from Continuing & Discontinued Operation",PNC,5578000.0,6041000.0,5674000.0,7517000.0
"Normalized Income",PNC,6009741.0,6041000.0,5674000.0,2962000.0
"Reconciled Depreciation",PNC,217000.0,651000.0,1773000.0,1497000.0
"Net Income from Continuing Operation Net Minority Interest",PNC,5578000.0,6041000.0,5674000.0,2962000.0
"Total Unusual Items Excluding Goodwill",PNC,-515000.0,59370784.164795734,51505248.92342425,52745342.82654964
"Total Unusual Items",PNC,-515000.0,59370784.164795734,51505248.92342425,52745342.82654964
"Tax Rate for Calcs",PNC,0.0,0.0,0.0,0.0
"Tax Effect of Unusual Items",PNC,-83259.0,0.0,0.0,0.0
"Total Revenue",BNS,31787000.0,31509000.0,30913000.0,31094000.0
"Net Interest Income",BNS,18287000.0,18115000.0,16961000.0,17320000.0
"Interest Income",BNS,56824000.0,33558000.0,24986000.0,29712000.0
"Interest Income from Loans And Lease",BNS,45043000.0,29390000.0,23159000.0,26977000.0
"Interest Income from Loans",BNS,45043000.0,29390000.0,23159000.0,26977000.0
"Interest Income from Securities",BNS,6833000.0,2877000.0,1467000.0,2035000.0
"Interest Income from Deposits",BNS,3470000.0,832000.0,182000.0,414000.0
"Interest Income from Federal Funds Sold And Securities Purchase Under Agreements To Resell",BNS,1478000.0,459000.0,178000.0,286000.0
"Interest Expense",BNS,38537000.0,15443000.0,8025000.0,12392000.0
"Interest Expense for Deposit",BNS,35650000.0,12794000.0,6465000.0,10731000.0
"Interest Expense for Long Term Debt And Capital Securities",BNS,471000.0,270000.0,180000.0,240000.0
"Other Interest Expense",BNS,2416000.0,2379000.0,1380000.0,1421000.0
"Non Interest Income",BNS,13500000.0,13394000.0,13952000.0,13774000.0
"Total Premiums Earned",BNS,482000.0,433000.0,398000.0,497000.0
"Fees And Commissions",BNS,10774000.0,10117000.0,9723000.0,8866000.0
"Fees & Commission Income",BNS,10774000.0,10117000.0,9723000.0,8866000.0
"Service Charge on Depositor Accounts",BNS,4651000.0,4295000.0,3870000.0,3596000.0
"Trust Fees by Commissions",BNS,3156000.0,3268000.0,3388000.0,2891000.0
"Securities Activities",BNS,1117000.0,1125000.0,1039000.0,902000.0
"Credit Card",BNS,778000.0,779000.0,749000.0,789000.0
"Other Customer Services",BNS,1072000.0,650000.0,677000.0,688000.0
"Investment Banking Profit",BNS,554000.0,543000.0,724000.0,690000.0
"Trading Gain Loss",BNS,1580000.0,1791000.0,2033000.0,2411000.0
"Foreign Exchange Trading Gains",BNS,78340455.8522935,878000.0,787000.0,708000.0
"Gain Losson Saleof Assets",BNS,129000.0,74000.0,419000.0,607000.0
"Gain on Sale of Security",BNS,129000.0,74000.0,419000.0,607000.0
"Other Non Interest Income",BNS,-19000.0,436000.0,655000.0,703000.0
"Credit Losses Provision",BNS,-3422000.0,-1382000.0,-1808000.0,-6084000.0
"Non Interest Expense",BNS,18344000.0,16884000.0,16430000.0,17110000.0
"Occupancy And Equipment",BNS,2659000.0,2424000.0,2351000.0,2408000.0
"Professional Expense And Contract Services Expense",BNS,780000.0,826000.0,789000.0,753000.0
"Selling General and Administrative",BNS,10172000.0,9316000.0,8945000.0,9069000.0
"General & Administrative Expense",BNS,9596000.0,8836000.0,8541000.0,8624000.0
"Salaries and Wages",BNS,9596000.0,8836000.0,8541000.0,8624000.0
"Other G and A",BNS,78340455.8522935,59370784.164795734,51505248.92342425,418000.0
"Selling & Marketing Expense",BNS,576000.0,480000.0,404000.0,445000.0
"Depreciation Amortization Depletion",BNS,1820000.0,1531000.0,1511000.0,1546000.0
"Depreciation & amortization",BNS,1820000.0,1531000.0,1511000.0,1546000.0
"Other Non Interest Expense",BNS,2913000.0,2787000.0,2834000.0,3334000.0
"Income from Associates & Other Participating Interests",BNS,153000.0,268000.0,339000.0,242000.0
"Special Income Charges",BNS,-420000.0,-579000.0,-188000.0,254000.0
"Gain on Sale of Business",BNS,367000.0,-361000.0,0.0,298000.0
"Restructuring & Mergers Acquisition",BNS,441000.0,85000.0,188000.0,283000.0
"Impairment of Capital Assets",BNS,161000.0,0.0,51505248.92342425,44000.0
"Write Off",BNS,185000.0,0.0,51505248.92342425,52745342.82654964
"Other Special Charges",BNS,78340455.8522935,133000.0,51505248.92342425,52745342.82654964
"Pretax Income",BNS,9754000.0,12932000.0,12826000.0,8396000.0
"Tax Provision",BNS,2226000.0,2758000.0,2871000.0,1543000.0
"Net Income Common Stockholders",BNS,6991000.0,9656000.0,9391000.0,6582000.0
"Net Income",BNS,7410000.0,9916000.0,9624000.0,6778000.0
"Net Income Including Non-Controlling Interests",BNS,7528000.0,10174000.0,9955000.0,6853000.0
"Net Income Continuous Operations",BNS,7528000.0,10174000.0,9955000.0,6853000.0
"Minority Interests",BNS,-118000.0,-258000.0,-331000.0,-75000.0
"Preferred Stock Dividends",BNS,419000.0,260000.0,233000.0,196000.0
"Average Dilution Earnings",BNS,-36000.0,36000.0,43000.0,6000.0
"Diluted NI Available to Com Stockholders",BNS,6955000.0,9692000.0,9434000.0,6588000.0
"Basic EPS",BNS,5.84,8.05,7.74,5.43
"Diluted EPS",BNS,5.78,8.02,7.7,5.3
"Basic Average Shares",BNS,1197000.0,1199000.0,1214000.0,1212000.0
"Diluted Average Shares",BNS,1204000.0,1208000.0,1225000.0,1243000.0
"Interest Income after Provision for Loan Loss",BNS,14865000.0,16733000.0,15153000.0,11236000.0
"Net Income from Continuing & Discontinued Operation",BNS,7410000.0,9916000.0,9624000.0,6778000.0
"Normalized Income",BNS,7734240.0,10371673.0,9769888.0,6570736.0
"Total Money Market Investments",BNS,4948000.0,1291000.0,360000.0,700000.0
"Reconciled Depreciation",BNS,1820000.0,1531000.0,1511000.0,1546000.0
"Net Income from Continuing Operation Net Minority Interest",BNS,7410000.0,9916000.0,9624000.0,6778000.0
"Total Unusual Items Excluding Goodwill",BNS,-420000.0,-579000.0,-188000.0,254000.0
"Total Unusual Items",BNS,-420000.0,-579000.0,-188000.0,254000.0
"Tax Rate for Calcs",BNS,0.0,0.0,0.0,0.0
"Tax Effect of Unusual Items",BNS,-95760.0,-123327.0,-42112.0,46736.0
"Total Revenue",NU,78340455.8522935,2971196.0,1145204.0,359917.0
"Net Interest Income",NU,78340455.8522935,2007310.0,679402.0,167846.0
"Interest Income",NU,78340455.8522935,3555213.0,1046746.0,382922.0
"Interest Income from Loans And Lease",NU,78340455.8522935,1947071.0,650532.0,256282.0
"Interest Income from Loans",NU,78340455.8522935,1947071.0,650532.0,256282.0
"Interest Income from Securities",NU,78340455.8522935,1608142.0,396214.0,126640.0
"Other Interest Income",NU,78340455.8522935,549740.0,83438.0,37982.0
"Interest Expense",NU,78340455.8522935,1547903.0,367344.0,215076.0
"Interest Expense for Deposit",NU,78340455.8522935,1407898.0,317420.0,87325.0
"Other Interest Expense",NU,78340455.8522935,140005.0,49924.0,127751.0
"Non Interest Income",NU,78340455.8522935,963886.0,465802.0,192071.0
"Fees And Commissions",NU,78340455.8522935,963886.0,465802.0,192071.0
"Fees & Commission Income",NU,78340455.8522935,1237018.0,651277.0,354211.0
"Service Charge on Depositor Accounts",NU,78340455.8522935,994842.0,519883.0,269614.0
"Other Customer Services",NU,78340455.8522935,242176.0,131394.0,84597.0
"Fees & Commission Expense",NU,78340455.8522935,273132.0,185475.0,162140.0
"Credit Losses Provision",NU,78340455.8522935,-1404911.0,-480643.0,-169485.0
"Non Interest Expense",NU,78340455.8522935,1724922.0,830628.0,374075.0
"Selling General and Administrative",NU,78340455.8522935,1428331.0,659859.0,264537.0
"General & Administrative Expense",NU,78340455.8522935,1275334.0,580285.0,245111.0
"Salaries and Wages",NU,78340455.8522935,1015848.0,451763.0,177143.0
"Other G and A",NU,78340455.8522935,259486.0,128522.0,67968.0
"Selling & Marketing Expense",NU,78340455.8522935,152997.0,79574.0,19426.0
"Depreciation Amortization Depletion",NU,78340455.8522935,35581.0,17339.0,7430.0
"Depreciation & amortization",NU,78340455.8522935,35581.0,17339.0,7430.0
"Other Non Interest Expense",NU,78340455.8522935,261010.0,153430.0,102108.0
"Other Non Operating Income Expenses",NU,78340455.8522935,-150264.0,-4097.0,-9535.0
"Pretax Income",NU,78340455.8522935,-308901.0,-170164.0,-193178.0
"Tax Provision",NU,78340455.8522935,55733.0,-4830.0,-21687.0
"Net Income Common Stockholders",NU,78340455.8522935,-364578.0,-164993.0,-171491.0
"Net Income",NU,78340455.8522935,-364578.0,-164993.0,-171491.0
"Net Income Including Non-Controlling Interests",NU,78340455.8522935,-364634.0,-165334.0,-171491.0
"Net Income Continuous Operations",NU,78340455.8522935,-364634.0,-165334.0,-171491.0
"Minority Interests",NU,78340455.8522935,56.0,341.0,0.0
"Diluted NI Available to Com Stockholders",NU,78340455.8522935,-364578.0,-164993.0,-171491.0
"Basic EPS",NU,0.22,-0.08,-0.04,-0.04
"Diluted EPS",NU,0.21,-0.08,-0.04,-0.04
"Basic Average Shares",NU,4738841.0,4676977.0,4609989.0,4608684.0
"Diluted Average Shares",NU,4857579.0,4676977.0,4609989.0,4608684.0
"Interest Income after Provision for Loan Loss",NU,78340455.8522935,602399.0,198759.0,-1639.0
"Net Income from Continuing & Discontinued Operation",NU,78340455.8522935,-364578.0,-164993.0,-171491.0
"Normalized Income",NU,78340455.8522935,-364578.0,-164993.0,-171491.0
"Reconciled Depreciation",NU,78340455.8522935,35581.0,17339.0,7428.0
"Net Income from Continuing Operation Net Minority Interest",NU,78340455.8522935,-364578.0,-164993.0,-171491.0
"Tax Rate for Calcs",NU,78340455.8522935,0.0,0.0,0.0
"Tax Effect of Unusual Items",NU,78340455.8522935,0.0,0.0,0.0
"Total Revenue",ING,22405000.0,18590000.0,18285000.0,17839000.0
"Net Interest Income",ING,15976000.0,13756000.0,13615000.0,13604000.0
"Interest Income",ING,52228000.0,28471000.0,21113000.0,22697000.0
"Interest Income from Loans And Lease",ING,31830000.0,18537000.0,13977000.0,15763000.0
"Interest Income from Loans",ING,31830000.0,18537000.0,13977000.0,15763000.0
"Interest Income from Securities",ING,20208000.0,8947000.0,5635000.0,6224000.0
"Other Interest Income",ING,190000.0,987000.0,1501000.0,710000.0
"Interest Expense",ING,36252000.0,14714000.0,7498000.0,9094000.0
"Interest Expense for Deposit",ING,11955000.0,4154000.0,1471000.0,1594000.0
"Interest Expense for Long Term Debt And Capital Securities",ING,4750000.0,2385000.0,1803000.0,2362000.0
"Other Interest Expense",ING,19547000.0,8175000.0,4224000.0,5138000.0
"Non Interest Income",ING,6429000.0,4834000.0,4670000.0,4235000.0
"Fees And Commissions",ING,3595000.0,3587000.0,3517000.0,3011000.0
"Fees & Commission Income",ING,5109000.0,5086000.0,5004000.0,4514000.0
"Service Charge on Depositor Accounts",ING,3652000.0,3622000.0,3330000.0,3003000.0
"Trust Fees by Commissions",ING,625000.0,600000.0,617000.0,525000.0
"Securities Activities",ING,584000.0,632000.0,853000.0,700000.0
"Other Customer Services",ING,248000.0,232000.0,204000.0,286000.0
"Fees & Commission Expense",ING,1514000.0,1499000.0,1487000.0,1503000.0
"Dividend Income",ING,105000.0,149000.0,122000.0,107000.0
"Trading Gain Loss",ING,1146000.0,-285000.0,871000.0,-428000.0
"Foreign Exchange Trading Gains",ING,1230000.0,38000.0,567000.0,422000.0
"Gain Losson Saleof Assets",ING,281000.0,1468000.0,-546000.0,1072000.0
"Gain on Sale of Security",ING,281000.0,1469000.0,-546000.0,1067000.0
"Gain on Saleof Loans",ING,78340455.8522935,59370784.164795734,1000.0,4000.0
"Gain on Saleof Investment Property",ING,78340455.8522935,-1000.0,0.0,1000.0
"Other Non Interest Income",ING,72000.0,-123000.0,139000.0,51000.0
"Credit Losses Provision",ING,-495000.0,-1861000.0,-491000.0,-2648000.0
"Non Interest Expense",ING,11353000.0,10949000.0,10856000.0,10446000.0
"Professional Expense And Contract Services Expense",ING,335000.0,341000.0,335000.0,447000.0
"Selling General and Administrative",ING,7703000.0,7181000.0,6962000.0,6880000.0
"General & Administrative Expense",ING,7334000.0,6850000.0,6657000.0,6545000.0
"Salaries and Wages",ING,6725000.0,6152000.0,5941000.0,5812000.0
"Insurance & Claims",ING,320000.0,425000.0,435000.0,413000.0
"Other G and A",ING,289000.0,273000.0,281000.0,320000.0
"Selling & Marketing Expense",ING,369000.0,331000.0,305000.0,335000.0
"Depreciation Amortization Depletion",ING,674000.0,711000.0,834000.0,829000.0
"Depreciation & amortization",ING,674000.0,711000.0,834000.0,829000.0
Depreciation,ING,461000.0,485000.0,573000.0,578000.0
Amortization,ING,213000.0,226000.0,261000.0,251000.0
"Amortization of Intangibles",ING,213000.0,226000.0,261000.0,251000.0
"Other Non Interest Expense",ING,2641000.0,2716000.0,2725000.0,2290000.0
"Income from Associates & Other Participating Interests",ING,149000.0,92000.0,141000.0,66000.0
"Special Income Charges",ING,-216000.0,-368000.0,-295000.0,-1003000.0
"Gain on Sale of Business",ING,0.0,73000.0,-29000.0,-3000.0
"Restructuring & Mergers Acquisition",ING,173000.0,170000.0,214000.0,149000.0
"Impairment of Capital Assets",ING,38000.0,79000.0,121000.0,558000.0
"Write Off",ING,5000.0,192000.0,3000.0,235000.0
"Other Special Charges",ING,78340455.8522935,59370784.164795734,-72000.0,58000.0
"Pretax Income",ING,10492000.0,5502000.0,6782000.0,3809000.0
"Tax Provision",ING,2970000.0,1725000.0,1877000.0,1246000.0
"Net Income Common Stockholders",ING,7287000.0,3674000.0,4776000.0,2485000.0
"Net Income",ING,7287000.0,3674000.0,4776000.0,2485000.0
"Net Income Including Non-Controlling Interests",ING,7521000.0,3777000.0,4905000.0,2563000.0
