tag,bank,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31
"Total noninterest expense",jpmorgan-chase-bank,7.8648E10,5.6267E10,3.7071E10,1.8108E10,6.8538E10,5.114E10,3.385E10,1.7169E10,6.4583E10,4.8676E10,3.3197E10,1.6663E10,6.1991E10,4.7481E10,3.1776E10,1.6179E10,6.0593E10,4.5451E10,3.0271E10,1.4409E10,5.5731E10,4.1962E10,2.8169E10,1.4056E10,5.1541E10,3.8663E10,2.5864E10,1.3039E10,4.7869E10,3.5963E10,2.3363E10,1.1912E10,4.9358E10,3.7432E10,2.4533E10,1.2453E10,5.0649E10,3.8002E10,2.4638E10,1.2052E10,5.0524E10,4.1033E10,2.4482E10,1.2193E10,5.2936E10,4.0177E10,2.7798E10,1.5662E10,5.1647E10,3.9796E10,2.6928E10,1.2803E10,4.942E10,3.6555E10,2.4806E10,1.274E10,4.384E10,3.4054E10,2.2987E10,1.133E10,3.7023E10,2.6737E10,1.7706E10,7.797E9,3.4511E10,2.5926E10,1.8024E10,8.763E9,3.18E10,2.3739E10,1.5664E10,7.945E9,2.9818E10,2.3187E10,1.5657E10,7.257E9,2.5286E10,1.5539E10,1.0752E10,4.693E9,1.659E10,1.2577E10,8.8E9,4.45E9,1.7521E10,1.6203E10,1.101E10,8.871E9,8.643E9,7.826E9,9.611E9,4.202E9,4.305E9,4.024E9
"Salaries and employee benefits",jpmorgan-chase-bank,3.7835E10,2.8246E10,1.866E10,9.587E9,3.3883E10,2.5577E10,1.7015E10,8.746E9,3.1444E10,2.453E10,1.715E10,8.921E9,2.8982E10,2.2518E10,1.531E10,7.278E9,2.8538E10,2.1783E10,1.464E10,7.157E9,2.6053E10,2.008E10,1.3665E10,7.039E9,2.4539E10,1.8736E10,1.269E10,6.544E9,2.3413E10,1.8121E10,1.2117E10,5.99E9,2.3236E10,1.8107E10,1.2429E10,6.367E9,2.4164E10,1.8844E10,1.231E10,6.239E9,2.4478E10,1.9044E10,1.3215E10,6.814E9,2.4043E10,1.8659E10,1.2694E10,6.885E9,2.2386E10,1.7516E10,1.2155E10,6.404E9,2.1008E10,1.6232E10,1.1275E10,5.432E9,2.0011E10,1.6613E10,1.1204E10,5.946E9,1.7122E10,1.264E10,8.725E9,3.448E9,1.6313E10,1.2714E10,9.361E9,4.663E9,1.537E10,1.1918E10,7.979E9,4.228E9,1.2977E10,1.0053E10,6.43E9,3.415E9,1.049E10,6.656E9,4.742E9,2.537E9,8.457E9,6.662E9,4.767E9,2.396E9,8.154E9,7.773E9,5.685E9,4.6E9,4.187E9,4.01E9,3.958E9,1.919E9,1.902E9,1.835E9
"Premises and equipment expense",jpmorgan-chase-bank,6.203E9,4.604E9,2.975E9,1.51E9,6.484E9,4.774E9,3.173E9,1.591E9,6.52E9,4.823E9,3.188E9,1.606E9,6.362E9,4.69E9,3.06E9,1.515E9,6.069E9,4.527E9,2.961E9,1.458E9,6.574E9,7.356E9,4.796E9,2.326E9,8.804E9,6.525E9,4.277E9,2.141E9,7.861E9,5.759E9,3.786E9,1.864E9,7.427E9,5.491E9,3.602E9,1.786E9,7.173E9,5.344E9,3.536E9,1.742E9,6.623E9,4.923E9,3.238E9,1.611E9,7.347E9,5.525E9,3.686E9,1.779E9,6.97E9,5.142E9,3.408E9,1.709E9,6.505E9,4.715E9,3.114E9,1.558E9,7.279E9,5.408E9,3.597E9,1.78E9,6.322E9,4.467E9,2.916E9,1.449E9,5.739E9,4.274E9,2.805E9,1.418E9,5.382E9,3.921E9,2.594E9,1.319E9,5.113E9,3.898E9,2.589E9,1.267E9,4.195E9,2.61E9,1.753E9,8.87E8,3.62E9,2.727E9,1.934E9,9.76E8,3.451E9,2.626E9,1.687E9,1.372E9,1.235E9,1.196E9,1.205E9,6.41E8,7.08E8,7.16E8
"Additional noninterest expense",jpmorgan-chase-bank,2.1079E10,1.7329E10,1.1569E10,3.89E9,2.5954E10,2.1247E10,1.3662E10,6.832E9,2.6619E10,1.9323E10,1.2859E10,6.136E9,2.6647E10,2.0273E10,1.3406E10,7.386E9,2.5986E10,1.9141E10,1.267E10,5.794E9,2.3104E10,1.4526E10,9.708E9,4.691E9,1.8198E10,1.3402E10,8.897E9,4.354E9,1.6595E10,1.2083E10,7.46E9,4.058E9,1.8695E10,1.3834E10,8.502E9,4.3E9,1.9312E10,1.3814E10,8.792E9,4.071E9,1.9423E10,1.7066E10,8.029E9,3.768E9,2.1546E10,1.5993E10,1.1418E10,6.998E9,2.2291E10,1.7138E10,1.1365E10,4.69E9,2.1907E10,1.5608E10,1.0417E10,5.75E9,1.655E10,1.2033E10,8.186E9,3.604E9,1.3579E10,9.63E9,6.065E9,2.9E9,1.2459E10,8.938E9,5.858E9,2.682E9,1.1048E10,7.9E9,5.091E9,2.398E9,1.1728E10,9.236E9,6.638E9,2.575E9,1.0601E10,6.273E9,4.257E9,1.269E9,4.513E9,3.188E9,2.099E9,1.078E9,5.916E9,5.804E9,3.638E9,2.899E9,3.221E9,2.62E9,4.448E9,1.642E9,1.695E9,1.473E9
"Pre-tax net operating income",jpmorgan-chase-bank,6.2583E10,5.1137E10,3.3941E10,1.593E10,4.5283E10,3.1942E10,1.9211E10,8.598E9,4.9394E10,3.8779E10,2.7131E10,1.4612E10,2.6356E10,1.4167E10,4.289E9,1.722E9,3.9418E10,2.986E10,1.988E10,9.148E9,3.3567E10,2.6078E10,1.7203E10,8.172E9,2.975E10,2.264E10,1.4963E10,6.815E9,2.7123E10,1.9993E10,1.3202E10,5.759E9,2.2718E10,1.6975E10,1.1924E10,6.008E9,2.0186E10,1.6189E10,1.095E10,4.54E9,2.2043E10,1.4333E10,1.3282E10,6.299E9,1.6231E10,1.1647E10,6.873E9,3.543E9,1.4894E10,1.1951E10,7.065E9,3.616E9,1.2785E10,1.0859E10,7.646E9,2.833E9,1.0566E10,8.817E9,5.228E9,3.588E9,9.896E9,6.823E9,5.72E9,3.369E9,1.6047E10,1.2264E10,8.945E9,4.647E9,1.4158E10,1.0547E10,7.301E9,3.754E9,9.252E9,6.881E9,3.995E9,3.151E9,2.951E9,1.586E9,1.491E9,1.781E9,6.412E9,4.538E9,2.961E9,1.162E9,7.14E8,2.844E9,5.233E9,5.744E9,3.263E9,3.589E9,2.414E9,1.82E9,1.313E9,1.422E9
"Securities gains (losses)",jpmorgan-chase-bank,-3.021E9,-2.28E9,-1.761E9,-8.62E8,-1.394E9,-1.443E9,-4.91E8,-3.95E8,-3.39E8,-3.93E8,-1.44E8,1.5E7,7.95E8,7.26E8,2.53E8,2.31E8,3.38E8,2.15E8,1.36E8,9.1E7,7.5E7,7.5E7,1.24E8,2.05E8,-7.3E7,-3.8E7,-3.7E7,-3000000.0,1.3E8,1.35E8,7.1E7,5.1E7,2.02E8,1.29E8,9.2E7,5.3E7,6.8E7,4.6E7,4.0E7,3.0E7,6.43E8,6.56E8,6.31E8,5.08E8,2.018E9,1.927E9,1.472E9,5.17E8,1.459E9,1.475E9,9.24E8,8.9E7,2.975E9,1.744E9,1.65E9,6.99E8,1.369E9,6.93E8,5.64E8,2.02E8,1.328E9,8.26E8,3.88E8,5.5E7,5.0E7,-4.8E7,-2.27E8,-2000000.0,-5.5E8,-5.82E8,-6.15E8,-1.12E8,-1.463E9,-9.21E8,-8.86E8,-8.95E8,2.9E8,1.88E8,1.55E8,1.17E8,1.423E9,1.397E9,1.236E9,4.8E8,1.555E9,7.52E8,1.21E8,7.9E7,5.51E8,2.9E8,1.5E8,1.8E8,7.7E7,1.19E8
"Applicable income taxes",jpmorgan-chase-bank,1.2069E10,9.973E9,6.468E9,3.356E9,9.552E9,6.899E9,4.426E9,1.819E9,1.1001E10,8.556E9,6.574E9,3.617E9,6.129E9,3.204E9,8.66E8,2.65E8,8.42E9,6.196E9,3.91E9,1.968E9,7.819E9,5.98E9,3.76E9,1.704E9,1.0734E10,6.821E9,4.644E9,1.832E9,7.868E9,6.342E9,4.27E9,1.613E9,5.98E9,4.412E9,3.173E9,1.634E9,5.463E9,4.771E9,2.859E9,1.306E9,7.234E9,4.387E9,3.713E9,1.558E9,4.282E9,3.341E9,2.12E9,8.47E8,3.894E9,3.558E9,2.403E9,1.003E9,3.931E9,3.361E9,2.61E9,7.85E8,3.539E9,3.064E9,1.891E9,1.247E9,2.711E9,1.359E9,1.878E9,1.29E9,5.365E9,4.266E9,3.081E9,1.679E9,4.487E9,3.586E9,2.413E9,1.32E9,2.697E9,2.056E9,1.01E9,7.74E8,1.063E9,5.14E8,5.74E8,6.39E8,2.657E9,2.108E9,1.518E9,5.61E8,1.056E9,1.065E9,1.749E9,2.035E9,1.356E9,1.496E9,6.67E8,8.36E8,5.92E8,3.5E8
"Income before extraordinary items",jpmorgan-chase-bank,4.7493E10,3.8884E10,2.5712E10,1.1712E10,3.4337E10,2.36E10,1.4294E10,6.384E9,3.8054E10,2.983E10,2.0413E10,1.101E10,2.1022E10,1.1689E10,3.676E9,1.688E9,3.1336E10,2.3879E10,1.6106E10,7.271E9,2.5823E10,2.0173E10,1.3567E10,6.673E9,1.8943E10,1.5781E10,1.0282E10,4.98E9,1.9385E10,1.3786E10,9.003E9,4.197E9,1.694E10,1.2692E10,8.843E9,4.427E9,1.4791E10,1.1464E10,8.131E9,3.264E9,1.5452E10,1.0602E10,1.02E10,5.249E9,1.3967E10,1.0233E10,6.225E9,3.213E9,1.2459E10,9.868E9,5.586E9,2.702E9,1.1829E10,9.242E9,6.686E9,2.747E9,8.396E9,6.446E9,3.901E9,2.543E9,8.513E9,6.29E9,4.23E9,2.134E9,1.0732E10,7.95E9,5.637E9,2.966E9,9.121E9,6.379E9,4.273E9,2.322E9,5.092E9,3.904E9,2.099E9,1.482E9,2.178E9,1.26E9,1.072E9,1.259E9,5.178E9,3.827E9,2.679E9,1.081E9,1.213E9,2.531E9,3.605E9,3.788E9,2.458E9,2.383E9,1.897E9,1.164E9,7.98E8,1.191E9
"Extraordinary gains, net",jpmorgan-chase-bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6E7,7.6E7,0.0,0.0,1.906E9,5.81E8,0.0,0.0,0.0,0.0,0.0,0.0,7.98E8,1.49E8,9.4E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,-1.1E7,0.0,2.3E7
"Net income",jpmorgan-chase-bank,4.7496E10,3.8886E10,2.5713E10,1.1714E10,3.4342E10,2.3604E10,1.4296E10,6.384E9,3.8055E10,2.9832E10,2.0415E10,1.1015E10,2.1032E10,1.1693E10,3.679E9,1.693E9,3.1339E10,2.3875E10,1.6103E10,7.27E9,2.5813E10,2.0166E10,1.3562E10,6.67E9,1.893E10,1.5769E10,1.0273E10,4.978E9,1.9372E10,1.3774E10,8.994E9,4.196E9,1.6928E10,1.2681E10,8.834E9,4.425E9,1.4778E10,1.1453E10,8.122E9,3.257E9,1.5438E10,1.059E10,1.0189E10,5.248E9,1.3955E10,1.0222E10,6.225E9,3.213E9,1.2456E10,9.866E9,5.584E9,2.701E9,1.1826E10,9.24E9,6.685E9,2.734E9,8.422E9,6.543E9,3.959E9,2.503E9,1.0419E10,6.871E9,4.23E9,2.134E9,1.0732E10,7.95E9,5.637E9,2.966E9,9.919E9,6.528E9,4.367E9,2.322E9,5.092E9,3.904E9,2.099E9,1.482E9,2.178E9,1.26E9,1.072E9,1.259E9,5.178E9,3.827E9,2.679E9,1.081E9,1.213E9,2.53E9,3.605E9,3.788E9,2.458E9,2.383E9,1.897E9,1.153E9,7.98E8,1.214E9
"Minority interest net income",jpmorgan-chase-bank,-3000000.0,-2000000.0,-1000000.0,-2000000.0,-5000000.0,-4000000.0,-2000000.0,0.0,-1000000.0,-2000000.0,-2000000.0,-5000000.0,-1.0E7,-4000000.0,-3000000.0,-5000000.0,-3000000.0,4000000.0,3000000.0,1000000.0,1.0E7,7000000.0,5000000.0,3000000.0,1.3E7,1.2E7,9000000.0,2000000.0,1.3E7,1.2E7,9000000.0,1000000.0,1.2E7,1.1E7,9000000.0,2000000.0,1.3E7,1.1E7,9000000.0,7000000.0,1.4E7,1.2E7,1.1E7,1000000.0,1.2E7,1.1E7,0.0,0.0,3000000.0,2000000.0,2000000.0,1000000.0,3000000.0,2000000.0,1000000.0,1.3E7,5.0E7,-2.1E7,-5.8E7,4.0E7,1.0060852842537575E9,7.538502407514855E8,4.9543187584061515E8,2.454434179552604E8,9.863838789328743E8,7.558344395387263E8,4.860512154767642E8,2.3820463268158346E8,8.546862348647711E8,6.209135600624133E8,4.0501302466019416E8,1.9863975708029196E8,7.008777625017421E8,5.201332649965157E8,3.493606153158087E8,1.6533933852135816E8,5.824426893136181E8,4.2592192274509805E8,2.8513784185313344E8,1.3942732544405997E8,5.3469347138408303E8,3.903218647443291E8,2.736087917854251E8,1.348352808299595E8,5.572475849835662E8,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Net income of bank and minority interests.",jpmorgan-chase-bank,4.7493E10,3.8884E10,2.5712E10,1.1712E10,3.4337E10,2.36E10,1.4294E10,6.384E9,3.8054E10,2.983E10,2.0413E10,1.101E10,2.1022E10,1.1689E10,3.676E9,1.688E9,3.1336E10,2.3879E10,1.6106E10,7.271E9,2.5823E10,2.0173E10,1.3567E10,6.673E9,1.8943E10,1.5781E10,1.0282E10,4.98E9,1.9385E10,1.3786E10,9.003E9,4.197E9,1.694E10,1.2692E10,8.843E9,4.427E9,1.4791E10,1.1464E10,8.131E9,3.264E9,1.5452E10,1.0602E10,1.02E10,5.249E9,1.3967E10,1.0233E10,6.225E9,3.213E9,1.2459E10,9.868E9,5.586E9,2.702E9,1.1829E10,9.242E9,6.686E9,2.747E9,8.472E9,6.522E9,3.901E9,2.543E9,1.0060852842537575E9,7.538502407514855E8,4.9543187584061515E8,2.454434179552604E8,9.863838789328743E8,7.558344395387263E8,4.860512154767642E8,2.3820463268158346E8,8.546862348647711E8,6.209135600624133E8,4.0501302466019416E8,1.9863975708029196E8,7.008777625017421E8,5.201332649965157E8,3.493606153158087E8,1.6533933852135816E8,5.824426893136181E8,4.2592192274509805E8,2.8513784185313344E8,1.3942732544405997E8,5.3469347138408303E8,3.903218647443291E8,2.736087917854251E8,1.348352808299595E8,5.572475849835662E8,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Net charge-offs",jpmorgan-chase-bank,6.172E9,4.011E9,2.512E9,1.102E9,2.826E9,1.939E9,1.213E9,5.54E8,2.865E9,2.315E9,1.791E9,1.056E9,5.27E9,4.22E9,3.029E9,1.469E9,5.629E9,4.135E9,2.764E9,5.45E8,1.676E9,1.198E9,9.07E8,5.08E8,2.405E9,1.906E9,1.376E9,9.26E8,2.132E9,1.519E9,1.02E9,4.82E8,1.621E9,1.159E9,8.1E8,4.28E8,2.153E9,1.557E9,1.057E9,5.76E8,2.701E9,2.073E9,1.434E9,8.44E8,5.003E9,4.266E9,2.424E9,1.251E9,6.311E9,4.558E9,3.294E9,1.732E9,1.1116E10,8.343E9,6.181E9,3.803E9,1.5732E10,1.1189E10,6.879E9,2.896E9,6.886E9,4.511E9,2.715E9,1.264E9,2.469E9,1.596E9,9.33E8,4.25E8,1.46E9,9.64E8,5.97E8,2.94E8,1.652E9,1.061E9,6.9E8,3.81E8,1.714E9,3.91E8,2.96E8,1.68E8,1.096E9,1.012E9,6.83E8,3.69E8,2.169E9,1.166E9,5.5E8,6.76E8,4.86E8,1.18E8,3.85E8,5.29E8,1.052E9,1.204E9
"Cash dividends",jpmorgan-chase-bank,6.1E10,2.6E10,1.8E10,1.0E10,1.55E10,8.0E9,4.0E9,0.0,0.0,0.0,0.0,0.0,6.0E9,6.0E9,6.0E9,6.0E9,2.6E10,1.95E10,1.3E10,6.0E9,2.45E10,1.75E10,1.15E10,5.5E9,1.3E10,9.5E9,6.0E9,3.0E9,1.0E10,7.5E9,5.0E9,2.5E9,8.0E9,6.0E9,4.0E9,0.0,0.0,0.0,0.0,0.0,1.0E9,1.0E9,1.0E9,1.0E9,2.0E9,2.0E9,2.0E9,2.0E9,6.0E9,5.0E9,4.0E9,2.0E9,1.55E10,6.0E9,4.0E9,2.0E9,1.52E10,1.32E10,4.0E9,2.0E9,1.0E9,1.0E9,1.0E9,0.0,3.5E9,3.5E9,3.5E9,2.0E9,1.0E9,1.0E9,1.0E9,1.0E9,5.0E8,5.0E8,5.0E8,5.0E8,8.0E8,8.0E8,8.0E8,8.0E8,1.925E9,1.3E9,6.0E8,2.0E8,1.3E9,2.45E9,2.7E9,3.175E9,1.2E9,1.65E9,1.23E9,5.6E8,1.0E9,4.0E8
"Sale, conversion, retirement of capital stock, net",jpmorgan-chase-bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0E7,6.31E8,0.0,0.0,0.0
"Net operating income",jpmorgan-chase-bank,4.99098E10,4.0708E10,2.71208E10,1.239298E10,3.543826E10,2.473997E10,1.468189E10,6.69605E9,3.832181E10,3.014047E10,2.052676E10,1.099815E10,2.039395E10,1.111546E10,3.47107E9,1.48934E9,3.106898E10,2.370915E10,1.59972E10,7.19911E9,2.576375E10,2.011375E10,1.346904E10,6.509E9,1.898972E10,1.58076E10,1.030753E10,4.98219E9,1.92927E10,1.36942E10,8.95472E9,4.16028E9,1.679052E10,1.259654E10,8.77492E9,4.38831E9,1.474136E10,1.143134E10,8.1014E9,3.2427E9,1.501476E10,1.013624E10,9.73937E9,4.85784E9,1.241314E10,8.78775E9,5.121E9,2.80457E9,1.135016E10,8.79125E9,4.9392E9,2.63703E9,9.59775E9,7.96888E9,5.498E9,2.20178E9,7.4377E9,5.97476E9,3.52312E9,2.40766E9,7.50372E9,5.61268E9,3.96228E9,2.0988E9,1.06985E10,7.9812E9,5.78455E9,2.96728E9,9.4895E9,6.75148E9,4.6666E9,2.39368E9,6.04295E9,4.51186E9,2.70148E9,2.0727E9,1.9837E9,1.12652E9,9.7125E8,1.18178E9,4.23882E9,2.93292E9,1.88796E9,7.642E8,2.178E8,2.0046E9,3.52393E9,3.73665E9,2.10536E9,2.1974E9,1.786E9,1.0488E9,7.4872E8,1.09937E9
"Total interest income",jpmorgan-chase-bank,1.51752E11,1.09567E11,6.9691E10,3.2681E10,8.4473E10,5.4703E10,3.1487E10,1.4424E10,5.407E10,3.9991E10,2.6387E10,1.3215E10,5.9288E10,4.5605E10,3.2109E10,1.7403E10,7.5935E10,5.7879E10,3.8841E10,1.6462E10,5.7901E10,4.2134E10,2.7385E10,1.3258E10,4.827E10,3.5522E10,2.2997E10,1.1258E10,4.1764E10,3.0979E10,2.0425E10,1.007E10,3.7679E10,2.7911E10,1.8506E10,9.277E9,3.8202E10,2.8648E10,1.906E10,9.462E9,3.8376E10,2.8708E10,1.9179E10,9.645E9,4.0631E10,3.0891E10,2.1082E10,1.0768E10,4.3859E10,3.2912E10,2.192E10,1.0622E10,4.3107E10,3.254E10,2.1938E10,1.1299E10,5.0242E10,3.8493E10,2.6206E10,1.3674E10,5.7565E10,4.0921E10,2.7645E10,1.4363E10,5.8953E10,4.3766E10,2.8489E10,1.3937E10,4.9395E10,3.5362E10,2.291E10,1.112E10,3.5339E10,2.5458E10,1.6498E10,8.207E9,2.2382E10,1.2445E10,8.013E9,3.954E9,1.7982E10,1.3756E10,9.418E9,4.851E9,1.8883E10,2.3888E10,1.9362E10,1.5395E10,1.735E10,1.6494E10,1.5469E10,8.772E9,7.051E9,6.659E9
"Interest income: Domestic office loans",jpmorgan-chase-bank,7.6512E10,5.5293E10,3.4736E10,1.6088E10,4.8726E10,3.3643E10,2.0752E10,9.951E9,3.9039E10,2.8936E10,1.9114E10,9.589E9,4.1541E10,3.1925E10,2.155E10,1.1392E10,4.7862E10,3.6258E10,2.4311E10,9.014E9,3.4019E10,2.4866E10,1.6125E10,7.805E9,2.8445E10,2.0959E10,1.3636E10,6.695E9,2.4753E10,1.8275E10,1.1988E10,5.879E9,2.1016E10,1.5406E10,1.0048E10,4.947E9,1.962E10,1.4685E10,9.79E9,4.886E9,2.0138E10,1.5108E10,1.014E10,5.086E9,2.1371E10,1.6199E10,1.0824E10,5.437E9,2.1739E10,1.6229E10,1.0784E10,5.41E9,2.2769E10,1.7057E10,1.1405E10,5.792E9,2.6478E10,2.0467E10,1.4078E10,7.377E9,2.6466E10,1.7891E10,1.2103E10,6.307E9,2.7032E10,1.9812E10,1.2907E10,6.294E9,2.4451E10,1.8273E10,1.2069E10,5.912E9,1.9279E10,1.3813E10,8.894E9,4.348E9,1.0816E10,4.706E9,3.106E9,1.556E9,6.976E9,5.231E9,3.418E9,1.725E9,6.449E9,8.921E9,8.859E9,5.959E9,5.819E9,6.08E9,6.301E9,4.425E9,3.561E9,3.382E9
"Interest income: Foreign office loans",jpmorgan-chase-bank,7.563E9,5.57E9,3.627E9,1.788E9,4.247E9,2.718E9,1.554E9,6.91E8,2.548E9,1.876E9,1.241E9,6.11E8,2.256E9,1.503E9,1.021E9,5.6E8,2.538E9,1.945E9,1.319E9,7.24E8,2.691E9,1.981E9,1.264E9,5.75E8,2.012E9,1.471E9,9.55E8,4.65E8,1.795E9,1.324E9,8.75E8,4.32E8,1.903E9,1.436E9,9.61E8,4.76E8,2.228E9,1.697E9,1.127E9,5.48E8,2.398E9,1.815E9,1.204E9,6.04E8,2.624E9,1.964E9,1.279E9,6.31E8,2.149E9,1.563E9,1.014E9,4.74E8,1.603E9,1.164E9,7.44E8,3.66E8,1.929E9,1.543E9,1.112E9,6.08E8,4.518E9,3.483E9,2.457E9,1.267E9,4.237E9,2.977E9,1.831E9,8.26E8,2.97E9,2.163E9,1.344E9,6.03E8,1.608E9,1.126E9,6.78E8,3.31E8,1.173E9,8.33E8,5.56E8,2.84E8,1.342E9,1.057E9,7.34E8,3.81E8,2.241E9,2.618E9,2.898E9,2.662E9,3.135E9,2.895E9,3.828E9,1.457E9,1.08E9,1.089E9
"Interest income: Lease financing receivables",jpmorgan-chase-bank,9000000.0,5000000.0,2000000.0,0.0,2000000.0,1000000.0,1000000.0,1000000.0,6000000.0,5000000.0,4000000.0,2000000.0,1.0E7,9000000.0,6000000.0,4000000.0,1.9E7,1.4E7,8000000.0,3000000.0,1.4E7,1.2E7,8000000.0,5000000.0,1.3E7,1.3E7,9000000.0,5000000.0,2.5E7,1.9E7,1.2E7,7000000.0,4.7E7,3.8E7,1.9E7,1.0E7,5.1E7,4.0E7,2.2E7,1.1E7,9.2E7,4.2E7,2.9E7,1.4E7,6.7E7,5.2E7,3.0E7,1.5E7,7.4E7,5.8E7,4.1E7,2.2E7,8.9E7,6.7E7,4.7E7,2.6E7,8.9E7,6.5E7,4.4E7,3.2E7,1.3E8,1.02E8,1.0E8,8.6E7,2.3E8,1.73E8,1.16E8,6.1E7,3.86E8,2.95E8,2.09E8,1.0E8,4.48E8,3.57E8,2.48E8,1.3E8,5.22E8,3.25E8,1.85E8,8.3E7,6.25E8,4.75E8,3.21E8,1.61E8,6.05E8,5.77E8,4.59E8,6.21E8,6.54E8,5.32E8,3.08E8,4.6E7,4.2E7,4.5E7
"Interest Income: Balance due from depository inst",jpmorgan-chase-bank,2.302E10,1.6122E10,1.0501E10,5.066E9,9.327E9,4.427E9,1.33E9,2.34E8,4.81E8,3.16E8,1.5E8,6.5E7,7.48E8,7.07E8,6.38E8,5.68E8,3.884E9,3.198E9,2.302E9,1.475E9,5.751E9,4.33E9,2.784E9,1.275E9,4.088E9,2.899E9,1.682E9,6.99E8,1.772E9,1.294E9,8.61E8,4.28E8,1.211E9,9.19E8,6.4E8,3.32E8,1.162E9,8.53E8,5.57E8,2.67E8,1.032E9,7.52E8,4.63E8,1.99E8,7.18E8,5.34E8,3.62E8,1.86E8,8.05E8,5.77E8,3.3E8,1.39E8,4.46E8,3.39E8,2.33E8,1.12E8,1.011E9,8.85E8,7.42E8,4.76E8,2.033E9,1.054E9,7.73E8,3.67E8,1.514E9,9.7E8,4.14E8,1.98E8,1.284E9,1.02E9,6.66E8,2.58E8,6.99E8,4.8E8,3.29E8,2.1E8,5.55E8,3.26E8,1.95E8,8.5E7,2.12E8,1.29E8,1.07E8,6.4E7,3.21E8,4.94E8,4.65E8,7.7E8,6.76E8,5.28E8,5.98E8,2.42E8,3.07E8,1.96E8
