breakdown,bank,12/31/2023,12/31/2022,12/31/2021,12/31/2020
"Effect of Exchange Rate Changes",BNPQY,-3506000.0,1030000.0,107000.0,-2614000.0
"Beginning Cash Position",BNPQY,317698000.0,362418000.0,306601000.0,152218000.0
"Capital Expenditure",BNPQY,-2216000.0,-2529000.0,-1664000.0,-773000.0
"Free Cash Flow",BNPQY,-36457000.0,-55366000.0,40712000.0,138551000.0
"Operating Cash Flow",SMFG,-5895185000.0,1545423000.0,18795951000.0,8787848000.0
"Cash Flow from Continuing Operating Activities",SMFG,-5895186000.0,282751000.0,18795951000.0,929588000.0
"Net Income from Continuing Operations",SMFG,1098472000.0,-893269000.0,672237000.0,54000.0
"Operating Gains Losses",SMFG,-867787000.0,179888000.0,-921282000.0,-645090000.0
"Gain Loss On Sale of PPE",SMFG,3412000.0,-167239000.0,-4096000.0,-24031000.0
"Net Foreign Currency Exchange Gain Loss",SMFG,-681131000.0,214641227.3611557,-398722000.0,-54542000.0
"Gain Loss On Investment Securities",SMFG,-50788000.0,241916000.0,-174302000.0,317074000.0
"Earnings Losses from Equity Investments",SMFG,-55461000.0,209198000.0,-24972000.0,222298000.0
"Pension And Employee Benefit Expense",SMFG,-83819000.0,19618000.0,-319190000.0,17533000.0
"Depreciation Amortization Depletion",SMFG,267928000.0,1014624000.0,227180000.0,-1830786000.0
"Depreciation & amortization",SMFG,267928000.0,108920000.0,227180000.0,249478000.0
Depreciation,SMFG,238696000.0,7096443000.0,207815000.0,1729124000.0
Amortization,SMFG,29232000.0,26248000.0,19365000.0,1497813000.0
"Amortization of Intangibles",SMFG,29232000.0,458581000.0,19365000.0,-503615000.0
"Other non-cash items",SMFG,-1616333000.0,99792000.0,-1526573000.0,5598630000.0
"Asset Impairment Charge",SMFG,59045000.0,-1201792000.0,42525000.0,-383080000.0
"Provision for Loan Lease And Other Losses",SMFG,12714959.061014263,1917652000.0,277085000.0,-285779000.0
"Change in working capital",SMFG,-6067445000.0,-2992719000.0,19091387000.0,-2406810000.0
"Change in Receivables",SMFG,20819000.0,-2406810000.0,-3878000.0,-2790524000.0
"Change in Loans",SMFG,-17306124000.0,-34181790000.0,1988743000.0,-36938512000.0
"Change in Other Current Assets",SMFG,857887000.0,35046032000.0,399854000.0,-64830000.0
"Change in Other Current Liabilities",SMFG,244713000.0,-83949000.0,-353210000.0,-92592000.0
"Change in Other Working Capital",SMFG,10115260000.0,1180000.0,17059878000.0,-147939000.0
"Interest Paid CFO",SMFG,-1915569000.0,-147939000.0,-559951000.0,-195596000.0
"Interest Received CFO",SMFG,3530912000.0,-227321000.0,1909880000.0,-15942000.0
"Taxes Refund Paid",SMFG,-384408000.0,26799000.0,-139452000.0,89357174.79968329
"Investing Cash Flow",SMFG,5931059000.0,-1000.0,-7679878000.0,-1036244000.0
"Cash Flow from Continuing Investing Activities",SMFG,5931059000.0,-1036244000.0,-7679877000.0,-485338000.0
"Net Investment Purchase And Sale",SMFG,6234432000.0,-211017000.0,-7377339000.0,-66697000.0
"Purchase of Investment",SMFG,-32355919000.0,54303000.0,-41807504000.0,184048000.0
"Sale of Investment",SMFG,38590351000.0,-395065000.0,34430165000.0,-99605000.0
"Net PPE Purchase And Sale",SMFG,-91157000.0,483000.0,-119512000.0,320000.0
"Purchase of PPE",SMFG,-100015000.0,-74000.0,-145946000.0,-436500000.0
"Sale of PPE",SMFG,8858000.0,-436500000.0,26434000.0,89357174.79968329
"Net Intangibles Purchase And Sale",SMFG,-199114000.0,-274058000.0,-178765000.0,-255771000.0
"Purchase of Intangibles",SMFG,-199114000.0,-177671000.0,-178765000.0,-509000.0
"Net Business Purchase And Sale",SMFG,12714959.061014263,65832072000.0,-4305000.0,4758885000.0
"Purchase of Business",SMFG,12714959.061014263,-271873000.0,-4305000.0,367584000.0
"Sale of Business",SMFG,12714959.061014263,66811212000.0,0.0,79000.0
"Net Other Investing Changes",SMFG,-13102000.0,1111439000.0,43000.0,89357174.79968329
"Financing Cash Flow",SMFG,-357778000.0,-288188000.0,-562580000.0,483000.0
"Cash Flow from Continuing Financing Activities",SMFG,-357777000.0,54303000.0,-562580000.0,184048000.0
"Net Issuance Payments of Debt",SMFG,84000000.0,-395065000.0,-294537000.0,-436500000.0
"Net Long Term Debt Issuance",SMFG,84000000.0,8555960000.0,-294537000.0,1257235000.0
"Operating Cash Flow",BMO,9591000.0,4957000.0,44049000.0,50836000.0
"Cash Flow from Continuing Operating Activities",BMO,9591000.0,4957000.0,44049000.0,50836000.0
"Net Income from Continuing Operations",BMO,4377000.0,13537000.0,7754000.0,5097000.0
"Operating Gains Losses",BMO,-181000.0,-252000.0,-591000.0,-124000.0
"Gain Loss On Sale of Business",BMO,0.0,29000.0,0.0,89357174.79968329
"Gain Loss On Investment Securities",BMO,-181000.0,-282000.0,-591000.0,-126000.0
"Depreciation Amortization Depletion",BMO,2099000.0,1480000.0,1565000.0,1618000.0
"Depreciation & amortization",BMO,2099000.0,1480000.0,1565000.0,1618000.0
Depreciation,BMO,1084000.0,876000.0,931000.0,998000.0
Amortization,BMO,1015000.0,604000.0,634000.0,620000.0
"Amortization of Intangibles",BMO,1015000.0,604000.0,634000.0,620000.0
"Deferred Tax",BMO,-732000.0,475000.0,184000.0,111000.0
"Deferred Income Tax",BMO,-732000.0,475000.0,184000.0,111000.0
"Other non-cash items",BMO,12714959.061014263,96000.0,140000.0,197000.0
"Asset Impairment Charge",BMO,12714959.061014263,0.0,779000.0,0.0
"Provision for Loan Lease And Other Losses",BMO,2178000.0,313000.0,20000.0,2953000.0
"Change in working capital",BMO,1850000.0,-10596000.0,34338000.0,41181000.0
"Change in Receivables",BMO,12714959.061014263,-1170000.0,75000.0,178000.0
"Changes in Account Receivables",BMO,12714959.061014263,-1170000.0,75000.0,178000.0
"Change in Payables And Accrued Expense",BMO,12714959.061014263,1312000.0,-366000.0,-352000.0
"Change in Payable",BMO,12714959.061014263,1312000.0,-366000.0,-352000.0
"Change in Tax Payable",BMO,12714959.061014263,156000.0,143000.0,62000.0
"Change in Income Tax Payable",BMO,12714959.061014263,156000.0,143000.0,62000.0
"Change in Account Payable",BMO,12714959.061014263,1312000.0,-366000.0,-352000.0
"Change in Deferred Charges",BMO,12714959.061014263,475000.0,85000.0,26000.0
"Change in Loans",BMO,-31519000.0,-73869000.0,-12139000.0,-28599000.0
"Change in Other Current Assets",BMO,12714959.061014263,328000.0,-539000.0,-55000.0
"Change in Other Current Liabilities",BMO,12714959.061014263,156000.0,143000.0,62000.0
"Change in Other Working Capital",BMO,33369000.0,63273000.0,47164000.0,69921000.0
"Investing Cash Flow",BMO,-21157000.0,-29471000.0,-299000.0,-31974000.0
"Cash Flow from Continuing Investing Activities",BMO,-21157000.0,-29471000.0,-299000.0,-31974000.0
"Proceeds Payment in Interest Bearing Deposits in Bank",BMO,1680000.0,3316000.0,144000.0,-979000.0
"Net Investment Purchase And Sale",BMO,-6058000.0,-32565000.0,477000.0,-29777000.0
"Purchase of Investment",BMO,-50149000.0,-96598000.0,-49620000.0,-86659000.0
"Sale of Investment",BMO,44091000.0,64033000.0,50097000.0,56882000.0
"Net PPE Purchase And Sale",BMO,-885000.0,-777000.0,-484000.0,-399000.0
"Purchase of PPE",BMO,-885000.0,-777000.0,-484000.0,-399000.0
"Net Intangibles Purchase And Sale",BMO,-792000.0,-671000.0,-499000.0,-633000.0
"Purchase of Intangibles",BMO,-792000.0,-671000.0,-499000.0,-633000.0
"Net Business Purchase And Sale",BMO,-15102000.0,1226000.0,63000.0,-186000.0
"Purchase of Business",BMO,-15102000.0,0.0,0.0,-186000.0
"Sale of Business",BMO,0.0,1226000.0,63000.0,0.0
"Financing Cash Flow",BMO,268000.0,15980000.0,-5122000.0,-10304000.0
"Cash Flow from Continuing Financing Activities",BMO,268000.0,15980000.0,-5122000.0,-10304000.0
"Net Issuance Payments of Debt",BMO,-3098000.0,7807000.0,-1255000.0,-887000.0
"Net Long Term Debt Issuance",BMO,-3098000.0,7807000.0,-1255000.0,-887000.0
"Long Term Debt Issuance",BMO,9177000.0,14780000.0,5396000.0,5675000.0
"Long Term Debt Payments",BMO,-12275000.0,-6973000.0,-6651000.0,-6562000.0
"Net Common Stock Issuance",BMO,3353000.0,3096000.0,159000.0,-76000.0
"Common Stock Issuance",BMO,3353000.0,3113000.0,159000.0,89357174.79968329
"Common Stock Payments",BMO,12714959.061014263,-17000.0,0.0,-76000.0
"Net Preferred Stock Issuance",BMO,648000.0,745000.0,-1046000.0,1247000.0
"Preferred Stock Issuance",BMO,648000.0,2245000.0,0.0,1247000.0
"Preferred Stock Payments",BMO,0.0,-1500000.0,-1046000.0,0.0
"Cash Dividends Paid",BMO,-2703000.0,-2595000.0,-2980000.0,-2475000.0
"Net Other Financing Charges",BMO,2068000.0,6927000.0,125287530.36793894,-8113000.0
"End Cash Position",BMO,77934000.0,87466000.0,93261000.0,57408000.0
"Changes in Cash",BMO,-11298000.0,-8534000.0,38628000.0,8558000.0
"Effect of Exchange Rate Changes",BMO,1766000.0,2739000.0,-2775000.0,47000.0
"Beginning Cash Position",BMO,87466000.0,93261000.0,57408000.0,48803000.0
"Income Tax Paid Supplemental Data",BMO,2591000.0,2374000.0,2167000.0,1537000.0
"Interest Paid Supplemental Data",BMO,33747000.0,9557000.0,5864000.0,9679000.0
"Capital Expenditure",BMO,-1677000.0,-1448000.0,-983000.0,-1032000.0
"Issuance of Capital Stock",BMO,4001000.0,5358000.0,159000.0,1247000.0
"Issuance of Debt",BMO,9177000.0,14780000.0,5396000.0,5675000.0
"Repayment of Debt",BMO,-12275000.0,-6973000.0,-6651000.0,-6562000.0
"Repurchase of Capital Stock",BMO,0.0,-1517000.0,-1046000.0,-76000.0
"Free Cash Flow",BMO,7914000.0,3509000.0,43066000.0,49804000.0
"Operating Cash Flow",BBVA,23718000.0,-1242000.0,39349000.0,89357174.79968329
"Cash Flow from Continuing Operating Activities",BBVA,23719000.0,214641227.3611557,39347000.0,5618000.0
"Net Income from Continuing Operations",BBVA,6827000.0,1234000.0,2060000.0,89357174.79968329
"Depreciation Amortization Depletion",BBVA,1328000.0,214641227.3611557,1288000.0,740000.0
"Depreciation & amortization",BBVA,1328000.0,494000.0,1288000.0,89357174.79968329
Depreciation,BBVA,818000.0,214641227.3611557,781000.0,6454000.0
Amortization,BBVA,510000.0,-13002000.0,507000.0,89357174.79968329
"Amortization of Intangibles",BBVA,510000.0,214641227.3611557,507000.0,-58000.0
"Other non-cash items",BBVA,10441000.0,-13536000.0,10367000.0,89357174.79968329
"Change in working capital",BBVA,8356000.0,214641227.3611557,27589000.0,-1634000.0
"Change in Other Current Assets",BBVA,-548000.0,-1634000.0,-15000.0,89357174.79968329
"Change in Other Current Liabilities",BBVA,-105000.0,214641227.3611557,-787000.0,-50000.0
"Change in Other Working Capital",BBVA,9009000.0,80000.0,28391000.0,89357174.79968329
"Taxes Refund Paid",BBVA,-3234000.0,214641227.3611557,-1955000.0,-396000.0
"Investing Cash Flow",BBVA,-3911000.0,78000.0,-37000.0,89357174.79968329
"Cash Flow from Continuing Investing Activities",BBVA,-3910000.0,214641227.3611557,-37000.0,-550000.0
"Net Investment Purchase And Sale",BBVA,46000.0,0.0,245000.0,89357174.79968329
"Purchase of Investment",BBVA,-81000.0,214641227.3611557,-62000.0,0.0
"Sale of Investment",BBVA,127000.0,10000.0,307000.0,89357174.79968329
"Net PPE Purchase And Sale",BBVA,-1783000.0,214641227.3611557,-74000.0,-4349000.0
"Purchase of PPE",BBVA,-1812000.0,-4349000.0,-632000.0,89357174.79968329
"Sale of PPE",BBVA,29000.0,214641227.3611557,558000.0,-2301000.0
"Net Intangibles Purchase And Sale",BBVA,-630000.0,0.0,-491000.0,89357174.79968329
"Purchase of Intangibles",BBVA,-630000.0,214641227.3611557,-491000.0,-584000.0
"Sale of Intangibles",BBVA,0.0,438000.0,0.0,89357174.79968329
"Net Business Purchase And Sale",BBVA,-1389000.0,214641227.3611557,0.0,-926000.0
"Purchase of Business",BBVA,-1389000.0,-926000.0,0.0,89357174.79968329
"Sale of Business",BBVA,0.0,214641227.3611557,0.0,67799000.0
"Net Other Investing Changes",BBVA,-155000.0,-7225000.0,283000.0,89357174.79968329
"Financing Cash Flow",BBVA,-7563000.0,214641227.3611557,-2069000.0,76888000.0
"Cash Flow from Continuing Financing Activities",BBVA,-7563000.0,-946000.0,-2069000.0,89357174.79968329
"Net Issuance Payments of Debt",BBVA,-2258000.0,214641227.3611557,-395000.0,0.0
"Net Long Term Debt Issuance",BBVA,-2258000.0,-2301000.0,-395000.0,89357174.79968329
"Long Term Debt Issuance",BBVA,0.0,214641227.3611557,2425000.0,-2188000.0
"Operating Cash Flow",USB,8447000.0,21119000.0,9870000.0,3716000.0
"Cash Flow from Continuing Operating Activities",USB,8447000.0,21119000.0,9870000.0,3716000.0
"Net Income from Continuing Operations",USB,5429000.0,5825000.0,7963000.0,4959000.0
"Operating Gains Losses",USB,126000.0,199000.0,-1533000.0,-2537000.0
"Gain Loss On Investment Securities",USB,119000.0,-188000.0,-398000.0,-344000.0
"Realized Gain Loss On Sale of Loans And Lease",USB,7000.0,387000.0,-1135000.0,-2193000.0
"Depreciation Amortization Depletion",USB,1018000.0,560000.0,497000.0,527000.0
"Depreciation & amortization",USB,1018000.0,560000.0,497000.0,527000.0
Depreciation,USB,382000.0,345000.0,338000.0,351000.0
Amortization,USB,636000.0,215000.0,159000.0,176000.0
"Amortization of Intangibles",USB,636000.0,215000.0,159000.0,176000.0
"Other non-cash items",USB,-401000.0,12558000.0,4116000.0,-3039000.0
"Provision for Loan Lease And Other Losses",USB,2275000.0,1977000.0,-1173000.0,3806000.0
"Investing Cash Flow",USB,18925000.0,7500000.0,-57487000.0,-15440000.0
"Cash Flow from Continuing Investing Activities",USB,18925000.0,7500000.0,-57487000.0,-15440000.0
"Proceeds Payment Federal Funds Sold And Securities Purchased Under Agreement To Resell",USB,-2404000.0,252000.0,18000.0,645000.0
"Net Investment Purchase And Sale",USB,14413000.0,25394000.0,-41766000.0,-12427000.0
"Purchase of Investment",USB,-9274000.0,-31683000.0,-100133000.0,-68662000.0
"Sale of Investment",USB,23687000.0,57077000.0,58367000.0,56235000.0
"Net Proceeds Payment for Loan",USB,8430000.0,-25011000.0,-15742000.0,-3022000.0
"Proceeds from Loans",USB,9536000.0,4420000.0,6183000.0,8600000.0
"Payment for Loans",USB,-1106000.0,-29431000.0,-21925000.0,-11622000.0
"Net Business Purchase And Sale",USB,-330000.0,12257000.0,-661000.0,-556000.0
"Net Other Investing Changes",USB,-1184000.0,-5392000.0,664000.0,-80000.0
"Financing Cash Flow",USB,-19722000.0,-3982000.0,13942000.0,51899000.0
"Cash Flow from Continuing Financing Activities",USB,-19722000.0,-3982000.0,13942000.0,51899000.0
"Net Issuance Payments of Debt",USB,-5009000.0,17019000.0,-8776000.0,-11932000.0
"Net Long Term Debt Issuance",USB,11499000.0,1806000.0,-8806000.0,25000.0
"Long Term Debt Issuance",USB,15583000.0,8732000.0,2626000.0,14501000.0
"Long Term Debt Payments",USB,-4084000.0,-6926000.0,-11432000.0,-14476000.0
"Net Short Term Debt Issuance",USB,-16508000.0,15213000.0,30000.0,-11957000.0
"Net Common Stock Issuance",USB,889000.0,-48000.0,-1512000.0,-1657000.0
"Common Stock Issuance",USB,951000.0,21000.0,43000.0,15000.0
"Common Stock Payments",USB,-62000.0,-69000.0,-1555000.0,-1672000.0
"Net Preferred Stock Issuance",USB,0.0,-663000.0,971000.0,486000.0
"Preferred Stock Issuance",USB,0.0,437000.0,2221000.0,486000.0
"Preferred Stock Payments",USB,0.0,-1100000.0,-1250000.0,0.0
"Cash Dividends Paid",USB,-3311000.0,-3075000.0,-2887000.0,-2852000.0
"Common Stock Dividend Paid",USB,-2970000.0,-2776000.0,-2579000.0,-2552000.0
"Preferred Stock Dividend Paid",USB,-341000.0,-299000.0,-308000.0,-300000.0
"Net Other Financing Charges",USB,12714959.061014263,214641227.3611557,-167000.0,89357174.79968329
"End Cash Position",USB,61192000.0,53542000.0,28905000.0,62580000.0
"Changes in Cash",USB,7650000.0,24637000.0,-33675000.0,40175000.0
"Beginning Cash Position",USB,53542000.0,28905000.0,62580000.0,22405000.0
"Income Tax Paid Supplemental Data",USB,645000.0,767000.0,535000.0,1025000.0
"Interest Paid Supplemental Data",USB,12282000.0,2717000.0,1061000.0,2199000.0
"Issuance of Capital Stock",USB,951000.0,458000.0,2264000.0,501000.0
"Issuance of Debt",USB,15583000.0,8732000.0,2626000.0,14501000.0
"Repayment of Debt",USB,-4084000.0,-6926000.0,-11432000.0,-14476000.0
"Repurchase of Capital Stock",USB,-62000.0,-1169000.0,-2805000.0,-1672000.0
"Free Cash Flow",USB,8447000.0,21119000.0,9870000.0,3716000.0
"Operating Cash Flow",UNCRY,10264000.0,-7521000.0,85579000.0,89357174.79968329
"Investing Cash Flow",UNCRY,-237000.0,214641227.3611557,569000.0,-1408000.0
"Financing Cash Flow",UNCRY,-5551000.0,107407000.0,660000.0,89357174.79968329
"End Cash Position",UNCRY,111776000.0,214641227.3611557,117003000.0,32000.0
"Changes in Cash",UNCRY,4476000.0,117003000.0,86808000.0,89357174.79968329
"Effect of Exchange Rate Changes",UNCRY,-107000.0,214641227.3611557,-150000.0,-8758000.0
"Operating Cash Flow",ITUB,129966000.0,54306000.0,59491000.0,77493000.0
"Cash Flow from Continuing Operating Activities",ITUB,129966000.0,33877000.0,59491000.0,28384000.0
"Net Income from Continuing Operations",ITUB,30737000.0,20298000.0,15064000.0,-168000.0
"Operating Gains Losses",ITUB,25141000.0,11529000.0,5006000.0,19941000.0
"Gain Loss On Sale of PPE",ITUB,12714959.061014263,1521000.0,125287530.36793894,-920000.0
"Net Foreign Currency Exchange Gain Loss",ITUB,24279000.0,5652000.0,11677000.0,4233000.0
"Gain Loss On Investment Securities",ITUB,1534000.0,4233000.0,-5272000.0,2130000.0
"Earnings Losses from Equity Investments",ITUB,-672000.0,2130000.0,-1399000.0,10024000.0
"Depreciation Amortization Depletion",ITUB,4796000.0,16000000.0,3729000.0,233000.0
"Depreciation & amortization",ITUB,4796000.0,200000.0,3729000.0,-20000.0
"Deferred Tax",ITUB,3457000.0,14379000.0,-239000.0,89357174.79968329
"Deferred Income Tax",ITUB,3457000.0,-6065000.0,-239000.0,-33107000.0
"Other non-cash items",ITUB,-5386000.0,1910000.0,10457000.0,3234000.0
"Asset Impairment Charge",ITUB,12714959.061014263,3234000.0,125287530.36793894,-898000.0
"Stock based compensation",ITUB,234000.0,-898000.0,217000.0,3234000.0
"Provision for Loan Lease And Other Losses",ITUB,29287000.0,1076000.0,25980000.0,-43882000.0
"Unrealized Gain Loss On Investment Securities",ITUB,12714959.061014263,-19827000.0,739000.0,-6523000.0
"Change in working capital",ITUB,47574000.0,35229000.0,5104000.0,26249000.0
"Change in Receivables",ITUB,-409000.0,-5885000.0,534000.0,-31230000.0
"Change in Payables And Accrued Expense",ITUB,-347000.0,-31230000.0,-1910000.0,-4841000.0
"Change in Payable",ITUB,-347000.0,3322000.0,-1910000.0,-1325000.0
"Change in Tax Payable",ITUB,-347000.0,244000.0,-1910000.0,14651000.0
"Change in Income Tax Payable",ITUB,-347000.0,-1242000.0,-1910000.0,-3815000.0
"Change in Loans",ITUB,-20885000.0,193000.0,-163806000.0,172000.0
"Change in Other Current Assets",ITUB,-14702000.0,-7667000.0,-16819000.0,-5376000.0
"Change in Other Current Liabilities",ITUB,5297000.0,214641227.3611557,10048000.0,95000.0
"Change in Other Working Capital",ITUB,78620000.0,-10000.0,177057000.0,0.0
"Taxes Refund Paid",ITUB,-5874000.0,583000.0,-5827000.0,661000.0
"Investing Cash Flow",ITUB,-73603000.0,95000.0,753000.0,-22448000.0
"Cash Flow from Continuing Investing Activities",ITUB,-73603000.0,-22448000.0,753000.0,-31460000.0
"Net Investment Purchase And Sale",ITUB,-65966000.0,-24159000.0,4933000.0,-10811000.0
"Purchase of Investment",ITUB,-65966000.0,2170000.0,-11912000.0,8229000.0
"Sale of Investment",ITUB,0.0,-32388000.0,16845000.0,0.0
"Net PPE Purchase And Sale",ITUB,-2222000.0,689000.0,-1385000.0,510000.0
"Purchase of PPE",ITUB,-2727000.0,214641227.3611557,-1716000.0,-10348000.0
"Sale of PPE",ITUB,505000.0,-25915000.0,331000.0,89357174.79968329
"Net Intangibles Purchase And Sale",ITUB,-5768000.0,-1544000.0,-3591000.0,116543000.0
"Purchase of Intangibles",ITUB,-5768000.0,23815000.0,-3591000.0,18005000.0
"Sale of Intangibles",ITUB,12714959.061014263,-19941000.0,309000.0,104257000.0
"Net Business Purchase And Sale",ITUB,0.0,115518000.0,0.0,73458000.0
"Purchase of Business",ITUB,0.0,-9081000.0,0.0,689000.0
"Dividends Received CFI",ITUB,336000.0,2170000.0,487000.0,8229000.0
"Net Other Investing Changes",ITUB,17000.0,-32388000.0,309000.0,-689000.0
"Financing Cash Flow",ITUB,-31714000.0,68302000.0,-13555000.0,45225000.0
"Operating Cash Flow",PNC,10111000.0,9083000.0,7214000.0,4659000.0
"Cash Flow from Continuing Operating Activities",PNC,10111000.0,9083000.0,7214000.0,4659000.0
"Net Income from Continuing Operations",PNC,5647000.0,6113000.0,5725000.0,7558000.0
"Operating Gains Losses",PNC,-19000.0,6000.0,-64000.0,-6219000.0
"Gain Loss On Sale of Business",PNC,12714959.061014263,214641227.3611557,125287530.36793894,-5740000.0
"Gain Loss On Investment Securities",PNC,12714959.061014263,7000.0,-64000.0,-305000.0
"Earnings Losses from Equity Investments",PNC,12714959.061014263,214641227.3611557,125287530.36793894,-174000.0
"Depreciation Amortization Depletion",PNC,217000.0,651000.0,1773000.0,1497000.0
"Depreciation & amortization",PNC,217000.0,651000.0,1773000.0,1497000.0
"Deferred Tax",PNC,-252000.0,351000.0,178000.0,-2239000.0
"Deferred Income Tax",PNC,-252000.0,351000.0,178000.0,-2239000.0
"Other non-cash items",PNC,1197000.0,838000.0,-258000.0,684000.0
"Asset Impairment Charge",PNC,298000.0,-543000.0,85000.0,799000.0
"Provision for Loan Lease And Other Losses",PNC,761000.0,471000.0,-779000.0,3175000.0
"Change in working capital",PNC,2262000.0,1196000.0,490000.0,-596000.0
"Change in Payables And Accrued Expense",PNC,507000.0,599000.0,753000.0,-254000.0
"Change in Accrued Expense",PNC,507000.0,599000.0,753000.0,-254000.0
"Change in Loans",PNC,210000.0,1041000.0,-480000.0,-372000.0
"Change in Other Current Assets",PNC,2312000.0,-877000.0,-454000.0,-927000.0
"Change in Other Working Capital",PNC,-767000.0,433000.0,671000.0,957000.0
"Investing Cash Flow",PNC,-6379000.0,-13428000.0,-2795000.0,-51122000.0
"Cash Flow from Continuing Investing Activities",PNC,-6379000.0,-13428000.0,-2795000.0,-51122000.0
"Proceeds Payment Federal Funds Sold And Securities Purchased Under Agreement To Resell",PNC,573000.0,-718000.0,-24000.0,1738000.0
"Proceeds Payment in Interest Bearing Deposits in Bank",PNC,-16519000.0,46930000.0,24236000.0,-61760000.0
"Net Investment Purchase And Sale",PNC,8293000.0,-18429000.0,-28432000.0,-597000.0
"Purchase of Investment",PNC,-5662000.0,-41005000.0,-85583000.0,-45409000.0
"Sale of Investment",PNC,13955000.0,22576000.0,57151000.0,44812000.0
"Net Proceeds Payment for Loan",PNC,3224000.0,-38166000.0,15568000.0,-3464000.0
"Proceeds from Loans",PNC,13419000.0,5643000.0,17459000.0,1894000.0
"Payment for Loans",PNC,-10195000.0,-43809000.0,-1891000.0,-5358000.0
"Net Business Purchase And Sale",PNC,12714959.061014263,214641227.3611557,-10511000.0,14225000.0
"Purchase of Business",PNC,12714959.061014263,214641227.3611557,-10511000.0,89357174.79968329
"Sale of Business",PNC,12714959.061014263,214641227.3611557,125287530.36793894,14225000.0
"Net Other Investing Changes",PNC,-1950000.0,-3045000.0,-3632000.0,-1264000.0
"Financing Cash Flow",PNC,-3854000.0,3384000.0,-3432000.0,48419000.0
"Cash Flow from Continuing Financing Activities",PNC,-3854000.0,3384000.0,-3432000.0,48419000.0
"Change in Federal Funds And Securities Sold for Repurchase",PNC,359000.0,-2000.0,-46000.0,-5861000.0
"Net Issuance Payments of Debt",PNC,13612000.0,29985000.0,-7945000.0,-18270000.0
"Net Long Term Debt Issuance",PNC,13612000.0,29985000.0,-7945000.0,-11970000.0
"Long Term Debt Issuance",PNC,17288000.0,38042000.0,2558000.0,13317000.0
"Long Term Debt Payments",PNC,-3676000.0,-8057000.0,-10503000.0,-25287000.0
"Net Short Term Debt Issuance",PNC,12714959.061014263,214641227.3611557,125287530.36793894,-6300000.0
"Short Term Debt Issuance",PNC,12714959.061014263,214641227.3611557,125287530.36793894,89357174.79968329
"Short Term Debt Payments",PNC,12714959.061014263,214641227.3611557,125287530.36793894,-6300000.0
"Net Common Stock Issuance",PNC,-579000.0,-3663000.0,-1013000.0,-1559000.0
"Common Stock Issuance",PNC,72000.0,68000.0,66000.0,65000.0
"Common Stock Payments",PNC,-651000.0,-3731000.0,-1079000.0,-1624000.0
"Net Preferred Stock Issuance",PNC,484000.0,725000.0,1484000.0,-480000.0
"Preferred Stock Issuance",PNC,1484000.0,2225000.0,1484000.0,89357174.79968329
"Preferred Stock Payments",PNC,-1000000.0,-1500000.0,125287530.36793894,-480000.0
"Cash Dividends Paid",PNC,-2878000.0,-2692000.0,-2289000.0,-2209000.0
"Common Stock Dividend Paid",PNC,-2461000.0,-2391000.0,-2056000.0,-1980000.0
"Preferred Stock Dividend Paid",PNC,-417000.0,-301000.0,-233000.0,-229000.0
"End Cash Position",PNC,6921000.0,7043000.0,8004000.0,7017000.0
"Changes in Cash",PNC,-122000.0,-961000.0,987000.0,1956000.0
"Beginning Cash Position",PNC,7043000.0,8004000.0,7017000.0,5061000.0
"Income Tax Paid Supplemental Data",PNC,997000.0,197000.0,675000.0,3410000.0
"Interest Paid Supplemental Data",PNC,9451000.0,2172000.0,582000.0,1292000.0
"Issuance of Capital Stock",PNC,1556000.0,2293000.0,1550000.0,65000.0
"Issuance of Debt",PNC,17288000.0,38042000.0,2558000.0,13317000.0
"Repayment of Debt",PNC,-3676000.0,-8057000.0,-10503000.0,-31587000.0
"Repurchase of Capital Stock",PNC,-1651000.0,-5231000.0,-1079000.0,-2104000.0
"Free Cash Flow",PNC,10111000.0,9083000.0,7214000.0,4659000.0
"Operating Cash Flow",BNS,31724000.0,16943000.0,-12807000.0,56664000.0
"Cash Flow from Continuing Operating Activities",BNS,31724000.0,16943000.0,-12807000.0,56664000.0
"Net Income from Continuing Operations",BNS,7528000.0,10174000.0,9955000.0,6853000.0
"Operating Gains Losses",BNS,-649000.0,-109000.0,-749000.0,-1156000.0
"Gain Loss On Sale of Business",BNS,-367000.0,233000.0,9000.0,-307000.0
"Gain Loss On Investment Securities",BNS,-129000.0,-74000.0,-419000.0,-607000.0
"Earnings Losses from Equity Investments",BNS,-153000.0,-268000.0,-339000.0,-242000.0
"Depreciation Amortization Depletion",BNS,1820000.0,1531000.0,1511000.0,1546000.0
"Depreciation & amortization",BNS,1820000.0,1531000.0,1511000.0,1546000.0
Depreciation,BNS,801000.0,749000.0,125287530.36793894,89357174.79968329
Amortization,BNS,1019000.0,782000.0,125287530.36793894,89357174.79968329
"Amortization of Intangibles",BNS,1019000.0,782000.0,125287530.36793894,89357174.79968329
"Deferred Tax",BNS,2226000.0,2758000.0,2871000.0,1543000.0
"Deferred Income Tax",BNS,2226000.0,2758000.0,2871000.0,1543000.0
"Other non-cash items",BNS,-18287000.0,-18115000.0,-16961000.0,-17320000.0
"Asset Impairment Charge",BNS,185000.0,0.0,125287530.36793894,89357174.79968329
"Stock based compensation",BNS,14000.0,10000.0,7000.0,5000.0
